,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,603501.SH,20200918,194.11,197.85,188.79,191.8,193.01,-1.2099999999999795,-0.6269,113204.9,2182658.855,1.004
1,603501.SH,20200917,195.88,196.3,190.06,193.01,195.88,-2.8700000000000045,-1.4652,105760.05,2041375.453,1.004
2,603501.SH,20200916,188.58,196.85,187.38,195.88,188.54,7.340000000000003,3.8931,119584.08,2309762.722,1.004
3,603501.SH,20200915,184.0,192.69,182.0,188.54,191.0,-2.460000000000008,-1.288,124792.49,2336873.238,1.004
4,603501.SH,20200914,190.18,198.9,190.18,191.0,187.72,3.280000000000001,1.7473,151990.91,2952568.531,1.004
5,603501.SH,20200911,174.24,190.16,174.24,187.72,174.11,13.609999999999985,7.8169,142751.28,2629621.058,1.004
6,603501.SH,20200917,195.88,196.3,190.06,193.01,195.88,-2.8700000000000045,-1.47,105760.05,2041375.4530000002,1.004
7,603501.SH,20200916,188.58,196.85,187.38,195.88,188.54,7.3400000000000025,3.89,119584.08,2309762.722,1.004
8,603501.SH,20200915,184.0,192.69,182.0,188.54,191.0,-2.4600000000000084,-1.29,124792.49,2336873.238,1.004
9,603501.SH,20200914,190.18,198.9,190.18,191.0,187.72,3.280000000000001,1.75,151990.91,2952568.5310000004,1.004
10,603501.SH,20200911,174.24,190.16,174.24,187.72,174.11,13.609999999999983,7.82,142751.28,2629621.058,1.004
11,603501.SH,20200910,174.0,179.43,172.0,174.11,171.31,2.800000000000012,1.63,75476.4,1326604.352,1.004
12,603501.SH,20200909,171.11,176.99,166.93,171.31,177.05,-5.740000000000008,-3.24,77304.86,1322905.832,1.004
13,603501.SH,20200908,180.8,185.88,177.01,177.05,182.0,-4.949999999999988,-2.72,83553.34,1515352.0159999996,1.004
14,603501.SH,20200907,190.0,191.0,178.8,182.0,187.1,-5.099999999999994,-2.73,124383.05,2290441.046,1.004
15,603501.SH,20200904,183.0,190.5,181.88,187.1,186.12,0.9799999999999898,0.53,150066.81,2787685.233,1.004
16,603501.SH,20200903,169.5,187.31,167.6,186.12,170.4,15.72,9.23,152738.55,2709840.207,1.004
17,603501.SH,20200902,168.0,171.19,167.67,170.4,168.7,1.700000000000017,1.01,58396.38,990424.015,1.004
18,603501.SH,20200901,167.88,170.3,167.61,168.7,167.83,0.8699999999999761,0.52,74741.88,1261824.6670000001,1.004
19,603501.SH,20200831,175.0,175.0,167.6,167.83,175.31,-7.479999999999991,-4.27,109941.22,1871212.251,1.004
20,603501.SH,20200828,171.5,176.89,170.08,175.31,171.93,3.3799999999999955,1.97,45705.84,794072.96,1.004
21,603501.SH,20200827,167.08,174.65,165.08,171.93,169.6,2.3300000000000125,1.37,57711.65,989861.4759999999,1.004
22,603501.SH,20200826,178.43,178.5,169.58,169.6,180.17,-10.569999999999991,-5.87,73311.1,1265028.788,1.004
23,603501.SH,20200825,185.88,185.88,180.0,180.17,188.65,-8.480000000000018,-4.5,74756.86,1358884.868,1.004
24,603501.SH,20200824,185.25,190.51,177.3,188.65,188.01,0.6400000000000148,0.34,80847.16,1486564.65,1.004
25,603501.SH,20200821,190.13,192.0,183.1,188.01,183.0,5.009999999999991,2.74,93341.73,1748047.885,1.004
26,603501.SH,20200820,185.0,185.08,178.26,183.0,187.3,-4.300000000000011,-2.3,67992.72,1231182.549,1.004
27,603501.SH,20200819,182.66,194.8,181.8,187.3,182.66,4.640000000000015,2.54,95521.47,1807022.2380000001,1.004
28,603501.SH,20200818,183.71,183.8,177.01,182.66,183.71,-1.0500000000000114,-0.57,76562.68,1378838.715,1.004
29,603501.SH,20200817,187.36,187.99,181.09,183.71,186.28,-2.569999999999993,-1.38,59160.46,1082599.978,1.004
30,603501.SH,20200814,183.44,186.5,182.11,186.28,182.97,3.3100000000000023,1.81,28918.05,534034.571,1.004
31,603501.SH,20200813,187.97,188.88,182.8,182.97,187.05,-4.0800000000000125,-2.18,32331.37,594957.243,1.004
32,603501.SH,20200812,188.0,189.67,181.25,187.05,187.0,0.05000000000001137,0.03,39459.3,728534.567,1.004
33,603501.SH,20200811,192.0,192.94,187.0,187.0,191.51,-4.509999999999991,-2.35,36207.35,689334.181,1.004
34,603501.SH,20200810,188.79,192.9,183.33,191.51,188.78,2.7299999999999898,1.45,50839.95,959051.362,1.004
35,603501.SH,20200807,195.81,198.49,184.37,188.78,197.18,-8.400000000000006,-4.26,66739.59,1268908.803,1.004
36,603501.SH,20200806,201.0,201.0,195.0,197.18,201.97,-4.789999999999992,-2.37,64386.19,1267912.813,1.004
37,603501.SH,20200805,206.0,207.37,200.3,201.97,197.67,4.300000000000011,2.18,82804.57,1691995.5580000004,1.004
38,603501.SH,20200804,200.0,203.99,196.31,197.67,201.42,-3.75,-1.86,56948.17,1134726.6509999998,1.004
39,603501.SH,20200803,206.99,207.86,193.01,201.42,205.64,-4.219999999999999,-2.05,104779.07,2084087.042,1.004
40,603501.SH,20200731,205.0,208.98,200.17,205.64,203.4,2.2399999999999807,1.1,54005.36,1108534.997,1.004
41,603501.SH,20200730,207.99,210.33,202.01,203.4,207.17,-3.7699999999999823,-1.82,44274.51,908394.608,1.004
42,603501.SH,20200729,198.54,208.88,197.67,207.17,199.84,7.329999999999982,3.67,57861.01,1181068.333,1.004
43,603501.SH,20200728,201.49,201.7,196.66,199.84,197.0,2.8400000000000034,1.44,39048.84,779449.693,1.004
44,603501.SH,20200727,204.53,206.33,194.35,197.0,199.35,-2.3499999999999943,-1.18,54799.68,1093208.943,1.004
45,603501.SH,20200724,212.0,214.5,196.5,199.35,213.93,-14.580000000000013,-6.82,68155.43,1396724.174,1.004
46,603501.SH,20200723,216.76,220.58,209.77,214.0,220.1,-6.099999999999994,-2.77,50788.37,1087375.48,1.004
47,603501.SH,20200722,215.9,223.6,211.01,220.1,215.69,4.409999999999997,2.04,53962.18,1183643.369,1.004
48,603501.SH,20200721,217.07,222.0,213.06,215.69,217.69,-2.0,-0.92,58969.77,1280740.861,1.004
49,603501.SH,20200720,225.7,225.99,206.49,217.69,218.43,-0.7400000000000091,-0.34,65780.23,1407685.299,1.004
50,603501.SH,20200717,211.62,226.04,209.0,218.43,208.16,10.27000000000001,4.93,82607.88,1813688.971,1.004
51,603501.SH,20200716,227.0,232.3,208.0,208.16,230.58,-22.420000000000016,-9.72,77076.29,1701877.15,1.004
52,603501.SH,20200715,252.0,252.0,226.0,230.58,249.7,-19.119999999999976,-7.66,91926.94,2165286.384,1.004
53,603501.SH,20200714,241.82,252.8,238.66,249.7,245.51,4.189999999999999,1.71,81826.55,2022884.554,1.004
54,603501.SH,20200713,245.33,248.0,239.18,245.51,244.0,1.5099999999999911,0.62,56515.69,1373146.81,1.004
55,603501.SH,20200710,238.0,245.8,235.75,244.0,240.84,3.1599999999999966,1.31,54988.66,1330873.208,1.004
56,603501.SH,20200709,232.2,242.13,232.2,240.84,231.51,9.330000000000013,4.03,57412.45,1372956.208,1.004
57,603501.SH,20200708,228.8,235.0,223.51,231.51,229.93,1.5799999999999843,0.69,63056.05,1452512.596,1.004
58,603501.SH,20200707,230.11,244.82,229.43,229.93,228.8,1.1299999999999957,0.49,88030.93,2083592.665,1.004
59,603501.SH,20200706,209.95,229.0,209.95,228.8,208.39,20.410000000000025,9.79,94348.34,2095676.614,1.004
60,603501.SH,20200703,214.06,215.69,201.1,208.39,214.73,-6.3400000000000025,-2.95,72445.17,1500020.001,1.004
61,603501.SH,20200702,208.74,216.66,206.01,214.73,207.68,7.049999999999982,3.39,73317.97,1560243.634,1.004
62,603501.SH,20200701,203.0,212.5,202.69,207.68,201.95,5.730000000000018,2.84,61994.1,1287448.638,1.004
63,603501.SH,20200630,202.0,204.58,199.84,201.95,199.83,2.119999999999976,1.06,43451.08,878179.337,1.004
64,603501.SH,20200629,204.79,205.5,197.96,199.83,206.68,-6.849999999999994,-3.31,62148.49,1245702.429,1.004
65,603501.SH,20200624,201.0,208.45,200.88,206.68,204.99,1.6899999999999975,0.82,72267.76,1478654.256,1.004
66,603501.SH,20200623,203.12,206.37,198.09,204.99,202.6,2.3900000000000152,1.18,59947.56,1217388.32,1.004
67,603501.SH,20200622,197.8,206.23,197.0,202.6,197.8,4.799999999999983,2.43,78488.41,1589337.1930000002,1.004
