,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,601318.SH,20201022,82.52,82.88,80.28,82.1,82.4,-0.30000000000001137,-0.3641,466970.87,3811833.387,2.473
1,601318.SH,20201021,81.75,82.58,81.27,82.4,81.23,1.1700000000000017,1.4404,492491.62,4040506.423,2.473
2,601318.SH,20201020,81.75,82.0,81.11,81.23,81.85,-0.6199999999999903,-0.7575,413185.8,3363220.839,2.473
3,601318.SH,20201019,82.67,84.38,81.81,81.85,82.0,-0.15000000000000568,-0.1829,917423.76,7642713.658,2.473
4,601318.SH,20201016,81.8,82.89,81.5,82.0,81.4,0.5999999999999943,0.7371,607032.8,4992393.588,2.473
5,601318.SH,20201015,81.4,82.86,81.3,81.4,81.38,0.020000000000010232,0.0246,555021.87,4555169.176,2.473
