,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,600221.SH,20200831,1.63,1.66,1.63,1.64,1.64,0.0,0.0,1284234.08,211148.51,3.21
1,600221.SH,20200828,1.63,1.65,1.62,1.64,1.63,0.010000000000000009,0.61,785225.82,128412.171,3.21
2,600221.SH,20200827,1.62,1.64,1.61,1.63,1.62,0.009999999999999787,0.62,850741.26,138123.333,3.21
3,600221.SH,20200826,1.68,1.68,1.61,1.62,1.67,-0.04999999999999982,-2.99,1725750.96,283606.448,3.21
4,600221.SH,20200825,1.69,1.71,1.67,1.67,1.68,-0.010000000000000009,-0.6,1262625.24,212919.495,3.21
5,600221.SH,20200824,1.69,1.7,1.67,1.68,1.69,-0.010000000000000009,-0.59,1051927.91,177077.144,3.21
6,600221.SH,20200821,1.67,1.72,1.66,1.69,1.67,0.020000000000000018,1.2,1713833.1,289952.585,3.21
7,600221.SH,20200820,1.68,1.71,1.66,1.67,1.68,-0.010000000000000009,-0.6,1504345.0,253505.445,3.21
8,600221.SH,20200819,1.71,1.71,1.68,1.68,1.71,-0.030000000000000027,-1.75,1943314.97,329084.137,3.21
9,600221.SH,20200818,1.71,1.73,1.69,1.71,1.71,0.0,0.0,1729736.98,295853.162,3.21
10,600221.SH,20200817,1.7,1.72,1.68,1.71,1.7,0.010000000000000009,0.59,1937016.55,329613.337,3.21
11,600221.SH,20200814,1.68,1.71,1.66,1.7,1.68,0.020000000000000018,1.19,1550419.34,261499.447,3.21
12,600221.SH,20200813,1.7,1.72,1.68,1.68,1.71,-0.030000000000000027,-1.75,1826311.77,308927.395,3.21
13,600221.SH,20200812,1.66,1.74,1.66,1.71,1.65,0.06000000000000005,3.64,3362627.38,572322.676,3.21
14,600221.SH,20200811,1.68,1.72,1.65,1.65,1.67,-0.020000000000000018,-1.2,1973936.07,332438.707,3.21
15,600221.SH,20200810,1.68,1.69,1.65,1.67,1.69,-0.020000000000000018,-1.18,1977002.44,330019.494,3.21
16,600221.SH,20200807,1.65,1.74,1.63,1.69,1.66,0.030000000000000027,1.81,3834505.83,649091.217,3.21
17,600221.SH,20200806,1.58,1.68,1.57,1.66,1.58,0.07999999999999985,5.06,3473987.19,568183.208,3.21
18,600221.SH,20200805,1.57,1.59,1.55,1.58,1.57,0.010000000000000009,0.64,1238849.27,194545.898,3.21
19,600221.SH,20200804,1.59,1.6,1.56,1.57,1.59,-0.020000000000000018,-1.26,1354536.58,213002.273,3.21
20,600221.SH,20200803,1.58,1.6,1.57,1.59,1.58,0.010000000000000009,0.63,1670470.84,264853.912,3.21
21,600221.SH,20200731,1.58,1.6,1.56,1.58,1.59,-0.010000000000000009,-0.63,1186853.54,187669.042,3.21
22,600221.SH,20200730,1.58,1.6,1.56,1.59,1.58,0.010000000000000009,0.63,1314779.85,207898.065,3.21
23,600221.SH,20200729,1.55,1.59,1.54,1.58,1.56,0.020000000000000018,1.28,1091576.02,170677.736,3.21
24,600221.SH,20200728,1.55,1.58,1.55,1.56,1.56,0.0,0.0,948361.05,148152.052,3.21
25,600221.SH,20200727,1.58,1.59,1.54,1.56,1.58,-0.020000000000000018,-1.27,1053065.25,164297.572,3.21
26,600221.SH,20200724,1.62,1.62,1.56,1.58,1.62,-0.040000000000000036,-2.47,1179633.2,187453.623,3.21
27,600221.SH,20200723,1.63,1.64,1.58,1.62,1.65,-0.029999999999999805,-1.82,1478028.55,237695.891,3.21
28,600221.SH,20200722,1.64,1.67,1.62,1.65,1.63,0.020000000000000018,1.23,1541197.87,254630.165,3.21
29,600221.SH,20200721,1.64,1.66,1.62,1.63,1.64,-0.010000000000000009,-0.61,1000667.41,163732.221,3.21
30,600221.SH,20200720,1.59,1.64,1.59,1.64,1.59,0.04999999999999982,3.14,1314645.51,213049.94,3.21
31,600221.SH,20200717,1.61,1.63,1.58,1.59,1.6,-0.010000000000000009,-0.63,1505636.0,240097.792,3.21
32,600221.SH,20200716,1.67,1.69,1.6,1.6,1.66,-0.05999999999999983,-3.61,2283821.51,374707.543,3.21
33,600221.SH,20200715,1.71,1.74,1.66,1.66,1.69,-0.030000000000000027,-1.78,2577803.17,438965.423,3.21
34,600221.SH,20200714,1.75,1.75,1.67,1.69,1.75,-0.06000000000000005,-3.43,2482306.29,424366.986,3.21
35,600221.SH,20200713,1.74,1.79,1.72,1.75,1.73,0.020000000000000018,1.16,3291913.96,574810.877,3.21
36,600221.SH,20200710,1.71,1.78,1.68,1.73,1.7,0.030000000000000027,1.76,3581654.13,619764.45,3.21
37,600221.SH,20200709,1.71,1.72,1.68,1.7,1.7,0.0,0.0,2773290.38,471451.529,3.21
38,600221.SH,20200708,1.67,1.72,1.66,1.7,1.68,0.020000000000000018,1.19,2436304.03,412652.949,3.21
39,600221.SH,20200707,1.72,1.74,1.67,1.68,1.69,-0.010000000000000009,-0.59,3317747.9,567677.787,3.21
40,600221.SH,20200706,1.62,1.71,1.61,1.69,1.61,0.07999999999999985,4.97,3589335.9,596052.922,3.21
41,600221.SH,20200703,1.59,1.63,1.57,1.61,1.59,0.020000000000000018,1.26,1741858.16,278943.174,3.21
42,600221.SH,20200702,1.55,1.61,1.55,1.59,1.54,0.050000000000000044,3.25,1466639.44,232252.663,3.21
43,600221.SH,20200701,1.5,1.55,1.49,1.54,1.5,0.040000000000000036,2.67,924086.69,140603.492,3.21
44,600221.SH,20200630,1.48,1.51,1.47,1.5,1.47,0.030000000000000027,2.04,644372.6,96615.311,3.21
45,600221.SH,20200629,1.5,1.51,1.46,1.47,1.51,-0.040000000000000036,-2.65,903294.86,133572.827,3.21
46,600221.SH,20200624,1.51,1.52,1.5,1.51,1.51,0.0,0.0,620160.74,93452.764,3.21
47,600221.SH,20200623,1.55,1.55,1.51,1.51,1.55,-0.040000000000000036,-2.58,968615.23,147543.963,3.21
48,600221.SH,20200622,1.57,1.58,1.55,1.55,1.57,-0.020000000000000018,-1.27,732377.55,114015.204,3.21
49,600221.SH,20200619,1.57,1.58,1.56,1.57,1.58,-0.010000000000000009,-0.63,678739.96,106549.765,3.21
50,600221.SH,20200618,1.56,1.58,1.55,1.58,1.57,0.010000000000000009,0.64,795754.58,124521.953,3.21
51,600221.SH,20200617,1.58,1.59,1.55,1.57,1.59,-0.020000000000000018,-1.26,781845.98,122367.865,3.21
52,600221.SH,20200616,1.59,1.6,1.58,1.59,1.58,0.010000000000000009,0.63,687162.01,109230.702,3.21
53,600221.SH,20200615,1.61,1.62,1.57,1.58,1.63,-0.04999999999999982,-3.07,1094926.51,174252.81,3.21
54,600221.SH,20200612,1.61,1.64,1.59,1.63,1.64,-0.010000000000000009,-0.61,1135043.44,183068.187,3.21
55,600221.SH,20200611,1.66,1.7,1.63,1.64,1.65,-0.010000000000000009,-0.61,1325041.7,220634.344,3.21
56,600221.SH,20200610,1.67,1.68,1.65,1.65,1.7,-0.050000000000000044,-2.94,986209.99,164260.424,3.21
57,600221.SH,20200609,1.68,1.71,1.63,1.7,1.68,0.020000000000000018,1.19,1750588.07,292458.431,3.21
58,600221.SH,20200608,1.66,1.69,1.63,1.68,1.65,0.030000000000000027,1.82,1537719.29,255520.584,3.21
59,600221.SH,20200605,1.62,1.68,1.61,1.65,1.61,0.039999999999999813,2.48,1486172.93,245539.673,3.21
60,600221.SH,20200604,1.62,1.63,1.6,1.61,1.64,-0.029999999999999805,-1.83,956051.11,154309.869,3.21
61,600221.SH,20200603,1.67,1.67,1.62,1.64,1.7,-0.06000000000000005,-3.53,2144916.71,352830.797,3.21
62,600221.SH,20200602,1.78,1.79,1.69,1.7,1.69,0.010000000000000009,0.59,4741120.75,821230.258,3.21
63,600221.SH,20200601,1.63,1.71,1.58,1.69,1.62,0.06999999999999984,4.32,2120298.45,346760.345,3.21
64,600221.SH,20200529,1.55,1.65,1.53,1.62,1.54,0.08000000000000007,5.19,2419346.68,387807.851,3.21
65,600221.SH,20200528,1.55,1.57,1.53,1.54,1.55,-0.010000000000000009,-0.65,626588.46,96899.014,3.21
66,600221.SH,20200527,1.53,1.57,1.52,1.55,1.52,0.030000000000000027,1.97,956478.56,147490.889,3.21
67,600221.SH,20200526,1.51,1.53,1.5,1.52,1.5,0.020000000000000018,1.33,701360.04,106151.709,3.21
68,600221.SH,20200525,1.51,1.54,1.5,1.5,1.52,-0.020000000000000018,-1.32,596444.02,90214.775,3.21
69,600221.SH,20200522,1.49,1.54,1.47,1.52,1.5,0.020000000000000018,1.33,947829.59,142611.956,3.21
70,600221.SH,20200521,1.49,1.55,1.49,1.5,1.5,0.0,0.0,1053821.95,159814.447,3.21
71,600221.SH,20200520,1.45,1.52,1.43,1.5,1.45,0.050000000000000044,3.45,1480816.9,219346.705,3.21
72,600221.SH,20200519,1.44,1.47,1.43,1.45,1.43,0.020000000000000018,1.4,578932.69,83845.801,3.21
73,600221.SH,20200518,1.44,1.45,1.42,1.43,1.44,-0.010000000000000009,-0.69,513017.04,73687.885,3.21
