,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
15,600887.SH,20200917,38.75,38.83,37.51,38.16,39.1,-0.9400000000000048,-2.4041,616750.13,2344135.8880000003,75.751,,,0,0.0
16,600887.SH,20200916,39.72,40.06,38.77,39.1,39.93,-0.8299999999999983,-2.0786,455883.21,1785631.9009999996,75.751,,,0,0.0
17,600887.SH,20200915,39.0,40.32,39.0,39.93,39.02,0.9099999999999966,2.3321,686851.91,2731351.87,75.751,,,0,0.0
18,600887.SH,20200914,39.75,39.94,38.62,39.02,38.84,0.17999999999999972,0.4634,553593.45,2169719.779,75.751,,,0,0.0
19,600887.SH,20200911,39.3,39.3,38.37,38.84,38.82,0.02000000000000313,0.0515,441475.54,1715013.9130000004,75.751,,,0,0.0
20,600887.SH,20200910,39.6,39.8,38.72,38.82,39.17,-0.3500000000000014,-0.8935,487212.2,1909010.715,75.751,,,0,0.0
21,600887.SH,20200909,39.43,39.8,38.44,39.17,39.88,-0.7100000000000009,-1.7803,505249.14,1980772.506,75.751,,,0,0.0
22,600887.SH,20200908,40.1,40.8,39.19,39.88,40.38,-0.5,-1.2382,638074.54,2544840.351,75.751,,,0,0.0
23,600887.SH,20200907,41.58,42.58,39.95,40.38,40.98,-0.5999999999999943,-1.4641,805076.13,3338705.284,75.751,,,0,0.0
24,600887.SH,20200904,41.11,41.53,40.21,40.98,41.55,-0.5700000000000003,-1.3718,681408.96,2787175.3030000003,75.751,39.5596,,0,0.0
25,600887.SH,20200903,41.72,43.03,41.28,41.55,41.6,-0.05000000000000426,-0.1202,919354.96,3863048.579,75.751,39.536,,0,0.0
26,600887.SH,20200902,42.1,42.47,41.32,41.6,41.52,0.0799999999999983,0.1927,749199.83,3138788.504,75.751,39.525999999999996,,0,0.0
27,600887.SH,20200901,41.68,42.15,40.83,41.52,41.94,-0.4199999999999946,-1.0014,864557.66,3576479.7630000007,75.751,39.5268,,0,0.0
28,600887.SH,20200831,41.5,43.08,41.22,41.94,40.59,1.3499999999999943,3.3259,1760667.76,7420720.528,75.751,39.5972,,0,0.0
29,600887.SH,20200828,39.9,40.59,39.11,40.59,36.9,3.690000000000005,10.0,1319573.57,5289373.202,75.751,39.5724,,0,0.0
30,600887.SH,20200827,36.7,37.8,36.25,36.9,35.82,1.0799999999999983,3.0151,921104.61,3400069.454,75.751,39.3896,,0,0.0
31,600887.SH,20200826,35.37,36.16,35.24,35.82,35.25,0.5700000000000003,1.617,630321.32,2259891.445,75.751,39.2824,,0,0.0
32,600887.SH,20200825,35.08,35.9,35.01,35.25,35.22,0.030000000000001137,0.0852,462190.83,1638022.658,75.751,39.1608,,0,0.0
33,600887.SH,20200824,35.26,35.97,34.86,35.22,34.89,0.3299999999999983,0.9458,586200.4,2074511.979,75.751,39.04240000000001,,0,0.0
34,600887.SH,20200821,34.58,35.14,34.14,34.89,34.07,0.8200000000000003,2.4068,547792.77,1898150.407,75.751,38.9136,,0,0.0
35,600887.SH,20200820,34.85,34.85,33.85,34.07,34.99,-0.9200000000000016,-2.6293,705365.49,2407516.91,75.751,38.76040000000001,,0,0.0
36,600887.SH,20200819,35.95,35.95,34.9,34.99,36.14,-1.1499999999999986,-3.1821,491975.07,1740250.4640000004,75.751,38.60600000000001,,0,0.0
37,600887.SH,20200818,35.28,36.44,35.03,36.14,35.35,0.7899999999999991,2.2348,632639.83,2271572.807,75.751,38.506400000000006,,0,0.0
38,600887.SH,20200817,35.1,35.7,34.75,35.35,35.24,0.10999999999999943,0.3121,708280.67,2493469.416,75.751,38.37840000000001,,0,0.0
39,600887.SH,20200814,34.84,35.31,34.42,35.24,34.84,0.3999999999999986,1.1481,492692.46,1722101.534,75.751,38.21400000000001,,0,0.0
40,600887.SH,20200813,35.39,35.5,34.75,34.84,35.32,-0.4799999999999969,-1.359,403335.14,1413492.454,75.751,38.08120000000001,,0,0.0
41,600887.SH,20200812,35.99,36.24,34.39,35.32,36.0,-0.6799999999999997,-1.8889,561367.8,1973554.053,75.751,37.930000000000014,,0,0.0
42,600887.SH,20200811,36.73,37.45,35.9,36.0,36.42,-0.4200000000000017,-1.1532,505307.24,1851526.29,75.751,37.77280000000002,,0,0.0
43,600887.SH,20200810,36.7,36.97,35.9,36.42,36.43,-0.009999999999998007,-0.0274,474048.68,1728285.46,75.751,37.66880000000001,,0,0.0
44,600887.SH,20200807,37.18,37.31,35.92,36.43,37.13,-0.7000000000000028,-1.8853,639330.34,2340167.429,75.751,37.57240000000001,,0,0.0
45,600887.SH,20200806,37.41,37.73,36.67,37.13,37.73,-0.5999999999999943,-1.5902,593621.64,2207968.411,75.751,37.50480000000001,,0,0.0
46,600887.SH,20200805,37.64,38.45,37.39,37.73,37.77,-0.04000000000000625,-0.1059,599042.0,2269848.145,75.751,37.44720000000001,,0,0.0
47,600887.SH,20200804,38.77,38.78,37.21,37.77,38.1,-0.3299999999999983,-0.8661,614476.08,2332795.119,75.751,37.362800000000014,,0,0.0
48,600887.SH,20200803,37.3,38.48,37.29,38.1,36.63,1.4699999999999989,4.0131,786509.3,2984013.497,75.751,37.271600000000014,,0,0.0
49,600887.SH,20200731,36.0,36.99,35.7,36.63,36.02,0.6099999999999994,1.6935,716922.1,2615855.433,75.751,37.097600000000014,,0,0.0
50,600887.SH,20200730,36.35,36.83,35.76,36.02,35.87,0.15000000000000568,0.4182,782861.1,2842710.5160000008,75.751,36.87640000000001,,0,0.0
51,600887.SH,20200729,35.4,36.08,34.8,35.87,35.36,0.509999999999998,1.4423,773533.37,2750480.497,75.751,36.64720000000001,,0,0.0
52,600887.SH,20200728,34.5,36.25,34.32,35.36,33.9,1.4600000000000009,4.3068,962667.09,3414770.9760000007,75.751,36.40080000000001,,0,0.0
53,600887.SH,20200727,34.61,34.84,33.54,33.9,34.03,-0.13000000000000256,-0.382,541363.86,1847467.481,75.751,36.079200000000014,,0,0.0
54,600887.SH,20200724,35.1,35.48,33.5,34.03,35.54,-1.509999999999998,-4.2487,1010885.0,3485348.961,75.751,35.816800000000015,,0,0.0
55,600887.SH,20200723,35.76,36.3,34.67,35.54,36.0,-0.4600000000000009,-1.2778,780687.81,2762263.9960000003,75.751,35.762400000000014,,0,0.0
56,600887.SH,20200722,33.8,36.63,33.8,36.0,34.06,1.9399999999999973,5.6958,1181376.48,4220372.578,75.751,35.76960000000001,,0,0.0
57,600887.SH,20200721,33.51,34.6,33.15,34.06,33.44,0.6200000000000045,1.8541,790752.77,2690312.023,75.751,35.72200000000001,,0,0.0
58,600887.SH,20200720,34.36,34.9,32.5,33.44,34.35,-0.9100000000000036,-2.6492,1252811.87,4167762.347,75.751,35.65080000000001,,0,0.0
59,600887.SH,20200717,32.85,34.75,32.85,34.35,33.1,1.25,3.7764,789786.18,2697058.543,75.751,35.62920000000001,,0,0.0
60,600887.SH,20200716,35.4,36.0,33.1,33.1,35.45,-2.3500000000000014,-6.6291,1171995.7,3998169.383,75.751,35.59040000000001,,0,0.0
61,600887.SH,20200715,35.89,36.2,34.89,35.45,35.16,0.29000000000000625,0.8248,787011.79,2798127.977,75.751,35.60880000000001,,0,0.0
62,600887.SH,20200714,35.11,36.0,34.7,35.16,35.45,-0.29000000000000625,-0.8181,701844.76,2471160.441,75.751,35.56960000000001,,0,0.0
63,600887.SH,20200713,34.0,36.07,33.88,35.45,34.56,0.8900000000000006,2.5752,1107365.45,3885738.393,75.751,35.57360000000001,,0,0.0
64,600887.SH,20200710,34.95,35.31,34.33,34.56,35.02,-0.4600000000000009,-1.3135,803110.64,2795208.503,75.751,35.54640000000001,,0,0.0
65,600887.SH,20200709,34.84,35.49,34.58,35.02,34.84,0.17999999999999972,0.5166,810787.07,2832150.342,75.751,35.55360000000001,,0,0.0
66,600887.SH,20200708,33.6,35.15,33.52,34.84,33.6,1.240000000000002,3.6905,1150989.32,3990932.488,75.751,35.53440000000001,,0,0.0
67,600887.SH,20200707,34.39,34.39,33.55,33.6,33.8,-0.19999999999999574,-0.5917,1042798.15,3545539.349,75.751,35.43840000000001,,0,0.0
68,600887.SH,20200706,31.9,34.2,31.85,33.8,31.59,2.2099999999999973,6.9959,1413820.69,4718054.081,75.751,35.33360000000001,,0,0.0
69,600887.SH,20200703,32.5,32.53,31.16,31.59,31.94,-0.3500000000000014,-1.0958,962295.54,3039892.462,75.751,35.140000000000015,,0,0.0
70,600887.SH,20200702,32.0,32.28,31.45,31.94,31.89,0.05000000000000071,0.1568,769370.53,2442549.556,75.751,34.932400000000015,,0,0.0
71,600887.SH,20200701,31.25,32.13,31.09,31.89,31.13,0.7600000000000016,2.4414,743401.13,2357492.373,75.751,34.69880000000001,,0,0.0
72,600887.SH,20200630,31.2,31.44,30.86,31.13,30.88,0.25,0.8096,654682.39,2043311.64,75.751,34.433200000000014,,0,0.0
73,600887.SH,20200629,31.0,31.43,30.55,30.88,30.82,0.05999999999999873,0.1947,675432.39,2090090.918,75.751,34.14440000000001,,0,0.0
74,600887.SH,20200624,30.7,31.13,30.44,30.82,30.24,0.5800000000000018,1.918,754725.36,2323979.07,75.751,33.91200000000001,,0,0.0
75,600887.SH,20200623,30.14,30.74,29.92,30.24,30.09,0.14999999999999858,0.4985,932300.29,2827903.725,75.751,33.68080000000002,,0,0.0
76,600887.SH,20200622,29.99,30.68,29.9,30.09,29.91,0.17999999999999972,0.6018,768439.76,2328651.991,75.751,33.44960000000002,,0,0.0
77,600887.SH,20200619,29.2,30.18,29.16,29.91,29.24,0.6700000000000017,2.2914,1063056.07,3172957.901,75.751,33.231600000000014,,0,0.0
78,600887.SH,20200618,29.47,29.6,29.15,29.24,29.39,-0.15000000000000213,-0.5104,495582.24,1454638.174,75.751,33.045200000000015,,0,0.0
79,600887.SH,20200617,29.0,29.5,28.8,29.39,28.91,0.4800000000000004,1.6603,572859.58,1678264.137,75.751,32.85960000000002,,0,0.0
80,600887.SH,20200616,28.91,29.11,28.68,28.91,28.6,0.3099999999999987,1.0839,557652.44,1611915.284,75.751,32.59440000000002,,0,0.0
81,600887.SH,20200615,28.7,29.06,28.54,28.6,29.1,-0.5,-1.7182,599117.57,1723102.147,75.751,32.29840000000002,,0,0.0
82,600887.SH,20200612,28.45,29.1,28.4,29.1,28.89,0.21000000000000085,0.7269,544001.67,1566075.207,75.751,32.10000000000002,,0,0.0
83,600887.SH,20200611,29.5,29.58,28.5,28.89,29.35,-0.4600000000000009,-1.5673,785325.35,2271576.189,75.751,31.918000000000024,,0,0.0
84,600887.SH,20200610,29.78,29.84,29.24,29.35,29.74,-0.389999999999997,-1.3114,645720.92,1905090.188,75.751,31.718000000000025,,0,0.0
85,600887.SH,20200609,29.8667,30.2561,29.5844,29.7402,29.4773,0.2629000000000019,0.8919,1362874.37,4187300.511,73.743,31.583608000000023,,0,0.0
86,600887.SH,20200608,28.0366,29.6915,28.0074,29.4773,27.7251,1.7521999999999984,6.3199,1895372.2,5671326.262,73.743,31.34470000000002,,0,0.0
87,600887.SH,20200605,28.1339,28.1826,27.5498,27.7251,28.1145,-0.3893999999999984,-1.3851,806496.07,2294314.332,73.743,31.04730400000002,,0,0.0
88,600887.SH,20200604,28.2507,28.2605,27.9684,28.1145,27.9976,0.11690000000000113,0.4175,476804.21,1376684.749,73.743,30.75388400000002,,0,0.0
89,600887.SH,20200603,28.1242,28.2994,27.8613,27.9976,28.0755,-0.07790000000000319,-0.2775,565828.01,1633285.77,73.743,30.49138800000002,,0,0.0
90,600887.SH,20200602,28.0463,28.1437,27.7835,28.0755,28.1534,-0.07789999999999964,-0.2767,611885.67,1755180.2030000002,73.743,30.213608000000022,,0,0.0
91,600887.SH,20200601,27.9392,28.3578,27.7445,28.1534,27.6959,0.4574999999999996,1.6519,780063.7,2248817.546,73.743,29.94614400000002,,0,0.0
92,600887.SH,20200529,27.618,27.9782,27.4622,27.6959,27.6861,0.00980000000000203,0.0354,436972.95,1243156.543,73.743,29.709980000000023,,0,0.0
93,600887.SH,20200528,27.9684,28.1729,27.3746,27.6861,27.9684,-0.2822999999999993,-1.0094,407027.04,1159508.948,73.743,29.465424000000027,,0,0.0
94,600887.SH,20200527,27.8516,28.3092,27.7543,27.9684,27.8613,0.10709999999999907,0.3844,500755.24,1443822.101,73.743,29.32056000000002,,0,0.0
95,600887.SH,20200526,28.0463,28.095,27.5206,27.8613,27.7445,0.11680000000000135,0.421,517574.66,1478252.524,73.743,29.157412000000022,,0,0.0
96,600887.SH,20200525,27.3357,27.8808,26.8197,27.7445,27.1507,0.5937999999999981,2.1871,584497.67,1645447.689,73.743,28.991592000000022,,0,0.0
97,600887.SH,20200522,27.6666,27.7251,27.1312,27.1507,27.8224,-0.6716999999999977,-2.4142,723277.61,2029391.997,73.743,28.832420000000024,,0,0.0
98,600887.SH,20200521,28.1047,28.2118,27.6861,27.8224,27.9587,-0.1363000000000021,-0.4875,442807.04,1270584.854,73.743,28.710116000000024,,0,0.0
99,600887.SH,20200520,28.1826,28.5038,27.8419,27.9587,28.2313,-0.2726000000000006,-0.9656,551923.97,1593495.91,73.743,28.595664000000024,34.791216,0,0.0
100,600887.SH,20200519,28.1437,28.3286,27.9879,28.2313,27.9198,0.31150000000000233,1.1157,568981.98,1646419.323,73.743,28.515316000000027,34.652129,0,0.0
101,600887.SH,20200518,27.7251,28.1339,27.3551,27.9198,27.7251,0.19469999999999746,0.7023,660158.11,1890377.834,73.743,28.428508000000026,34.512827,0,0.0
102,600887.SH,20200515,28.3384,28.3676,27.6959,27.7251,28.2313,-0.5061999999999998,-1.793,836484.11,2396059.95,73.743,28.341112000000024,34.375078,0,0.0
103,600887.SH,20200514,28.4357,28.6012,28.1923,28.2313,28.6985,-0.4671999999999983,-1.628,580559.6,1691099.9740000004,73.743,28.300764000000026,34.255591,0,0.0
104,600887.SH,20200513,28.3578,28.8543,28.0852,28.6985,28.3578,0.3406999999999982,1.2014,721580.52,2117580.507,73.743,28.273104000000025,34.130476,0,0.0
105,600887.SH,20200512,28.3189,28.572,28.2215,28.3578,28.4454,-0.08759999999999835,-0.308,610317.13,1779763.16,73.743,28.25101600000003,33.99935400000001,0,0.0
106,600887.SH,20200511,28.6109,29.1756,28.2799,28.4454,28.6596,-0.21420000000000167,-0.7474,681644.76,2002607.578,73.743,28.244832000000024,33.89880800000001,0,0.0
107,600887.SH,20200508,28.387,28.864,28.1923,28.6596,28.2897,0.3699000000000012,1.3075,795376.9,2333025.862,73.743,28.22721600000002,33.802504000000006,0,0.0
108,600887.SH,20200507,28.4162,28.6304,28.1923,28.2897,28.3968,-0.10709999999999907,-0.3772,647814.49,1889219.978,73.743,28.203204000000024,33.703601000000006,0,0.0
109,600887.SH,20200506,27.949,28.426,27.9392,28.3968,28.4649,-0.06810000000000116,-0.2392,986493.01,2860917.396,73.743,28.16507600000002,33.606469000000004,0,0.0
110,600887.SH,20200430,28.5136,28.7667,28.0366,28.4649,28.5136,-0.04870000000000019,-0.1708,1078143.15,3145045.336,73.743,28.114064000000027,33.51211800000001,0,0.0
111,600887.SH,20200429,29.3995,29.3995,28.2215,28.5136,30.5871,-2.0734999999999992,-6.779,1835355.64,5420001.75,73.743,28.075516000000025,33.40875400000001,0,0.0
112,600887.SH,20200428,30.2269,30.7429,29.7402,30.5871,30.2075,0.3796,1.2566,600872.89,1869831.439,73.743,28.189996000000022,33.32832500000001,0,0.0
113,600887.SH,20200427,30.4411,30.6163,29.9836,30.2075,30.373,-0.16550000000000153,-0.5449,373252.08,1157584.969,73.743,28.27371600000002,33.24490000000001,0,0.0
114,600887.SH,20200424,30.0128,30.665,29.7889,30.373,29.9154,0.4575999999999994,1.5296,603673.87,1877825.383,73.743,28.368732000000023,33.15513000000001,0,0.0
115,600887.SH,20200423,29.4968,30.3437,29.4773,29.9154,29.526,0.389400000000002,1.3188,583806.77,1801503.617,73.743,28.44232800000002,33.07268400000001,0,0.0
116,600887.SH,20200422,29.0101,29.5552,28.9809,29.526,29.234,0.29199999999999804,0.9988,413917.7,1248908.186,73.743,28.497232000000018,32.97694400000001,0,0.0
117,600887.SH,20200421,29.6915,29.6915,28.903,29.234,29.6915,-0.4574999999999996,-1.5408,603552.86,1806487.373,73.743,28.558756000000017,32.86998400000001,0,0.0
118,600887.SH,20200420,29.4968,29.9349,29.2145,29.6915,29.1561,0.5354000000000028,1.8363,595720.89,1816205.46,73.743,28.638972000000017,32.77669900000001,0,0.0
119,600887.SH,20200417,29.3021,29.4968,29.0685,29.1561,29.0101,0.14599999999999724,0.5033,378758.51,1137585.195,73.743,28.68648000000002,32.679860000000005,0,0.0
120,600887.SH,20200416,29.0977,29.3897,28.8348,29.0101,29.1853,-0.17520000000000024,-0.6003,303228.11,904670.642,73.743,28.732432000000017,32.58176100000001,0,0.0
121,600887.SH,20200415,29.7791,29.8375,29.0198,29.1853,29.711,-0.5256999999999971,-1.7694,441358.06,1330034.48,73.743,28.790064000000015,32.481914,0,0.0
122,600887.SH,20200414,29.195,29.8375,28.7667,29.711,29.0685,0.6424999999999983,2.2103,569344.08,1721743.1830000004,73.743,28.892476000000016,32.380224000000005,0,0.0
123,600887.SH,20200413,29.3897,29.3897,28.757,29.0685,29.3995,-0.3309999999999995,-1.1259,342099.97,1020135.646,73.743,28.942320000000013,32.267109,0,0.0
124,600887.SH,20200410,29.3508,30.0517,29.2048,29.3995,29.3508,0.04870000000000019,0.1659,472804.71,1438464.29,73.743,28.99995200000001,32.151304,0,0.0
125,600887.SH,20200409,29.2632,29.672,29.2437,29.3508,29.1366,0.21419999999999811,0.7352,412127.18,1247506.237,73.743,29.044732000000014,32.029312,0,0.0
126,600887.SH,20200408,29.2048,29.3897,28.9127,29.1366,29.3897,-0.2530999999999999,-0.8612,359908.02,1075702.301,73.743,29.093404000000014,31.904678,0,0.0
127,600887.SH,20200407,29.0587,29.5844,29.0587,29.3897,28.6499,0.7398000000000025,2.5822,749449.43,2260268.742,73.743,29.159988000000013,31.783375,0,0.0
128,600887.SH,20200403,28.3773,29.0393,28.241,28.6499,28.4552,0.19469999999999746,0.6842,388323.52,1145036.439,73.743,29.176732000000012,31.650474,0,0.0
129,600887.SH,20200402,28.4162,28.6109,28.0171,28.4552,28.5233,-0.0680999999999976,-0.2388,402481.4,1166856.613,73.743,29.167000000000012,31.529125999999998,0,0.0
130,600887.SH,20200401,28.7083,29.0685,28.3676,28.5233,29.0685,-0.5452000000000012,-1.8756,568082.49,1676208.844,73.743,29.17362000000001,31.445358999999993,0,0.0
131,600887.SH,20200331,28.5233,29.0879,28.241,29.0685,28.2605,0.8079999999999998,2.8591,638059.01,1885140.153,73.743,29.198544000000012,31.377843999999993,0,0.0
132,600887.SH,20200330,27.7153,28.2994,27.6374,28.2605,27.9295,0.3309999999999995,1.1851,506769.55,1463808.275,73.743,29.182580000000012,31.30794899999999,0,0.0
133,600887.SH,20200327,28.0074,28.4552,27.8419,27.9295,27.6277,0.3018000000000001,1.0924,646628.94,1871732.406,73.743,29.16817200000001,31.235043999999995,0,0.0
134,600887.SH,20200326,27.4622,27.9684,27.3843,27.6277,27.8808,-0.2530999999999999,-0.9078,313512.75,892371.568,73.743,29.137408000000008,31.162420999999995,0,0.0
135,600887.SH,20200325,28.1826,28.2313,27.6374,27.8808,27.5985,0.2822999999999993,1.0229,542547.4,1555754.0469999998,73.743,29.114044000000007,31.10052899999999,0,0.0
136,600887.SH,20200324,27.3065,27.6472,27.1702,27.5985,26.7808,0.8177000000000021,3.0533,521433.66,1469215.0180000004,73.743,29.077440000000006,31.026613999999995,0,0.0
137,600887.SH,20200323,26.5471,27.1118,26.5374,26.7808,27.5985,-0.8177000000000021,-2.9628,597060.11,1642827.235,73.743,28.925188000000006,30.933021999999998,0,0.0
138,600887.SH,20200320,27.102,27.7932,27.102,27.5985,27.102,0.49650000000000105,1.832,483903.95,1361176.853,73.743,28.82082800000001,30.855507,0,0.0
139,600887.SH,20200319,26.9755,27.3259,26.333,27.102,26.9365,0.16550000000000153,0.6144,722674.33,1995562.476,73.743,28.689988000000007,30.774127,0,0.0
140,600887.SH,20200318,27.1799,27.9392,26.7613,26.9365,27.0436,-0.10710000000000264,-0.396,552656.96,1557497.0569999998,73.743,28.57083200000001,30.695091999999995,0,0.0
141,600887.SH,20200317,26.771,27.3065,26.1772,27.0436,26.5277,0.515900000000002,1.9448,740886.4,2049499.753,73.743,28.47153600000001,30.612327999999994,0,0.0
142,600887.SH,20200316,27.5012,27.5012,26.333,26.5277,27.5109,-0.9832,-3.5739,670517.26,1856329.973,73.743,28.363284000000007,30.517604999999993,0,0.0
143,600887.SH,20200313,26.7224,27.8127,26.4303,27.5109,27.8127,-0.3018000000000001,-1.0851,840073.52,2335727.469,73.743,28.276060000000008,30.428513999999996,0,0.0
144,600887.SH,20200312,28.2118,28.2215,27.6277,27.8127,28.4844,-0.6717000000000013,-2.3581,548952.7,1569879.524,73.743,28.222324000000004,30.342340999999998,0,0.0
145,600887.SH,20200311,29.0101,29.0198,28.4649,28.4844,29.0977,-0.6132999999999988,-2.1077,512094.74,1508411.242,73.743,28.201296000000006,30.255884999999992,0,0.0
146,600887.SH,20200310,28.1339,29.1561,28.1339,29.0977,28.2605,0.8371999999999993,2.9624,609021.18,1797201.14,73.743,28.197792000000007,30.169561999999992,0,0.0
147,600887.SH,20200309,28.9127,28.9127,28.2313,28.2605,29.565,-1.3045000000000009,-4.4123,765667.59,2240691.964,73.743,28.139772000000008,30.07446699999999,0,0.0
148,600887.SH,20200306,29.7889,30.2951,29.5065,29.565,30.1198,-0.5548000000000002,-1.842,468430.3,1435565.7880000004,73.743,28.15963200000001,29.989116999999993,0,0.0
149,600887.SH,20200305,29.7499,30.4508,29.4189,30.1198,29.5552,0.5646000000000022,1.9103,877075.87,2701424.591,73.743,28.188444000000015,29.92401499999999,0,0.0
150,600887.SH,20200304,29.0101,29.5747,28.9225,29.5552,29.0587,0.4964999999999975,1.7086,545097.01,1638586.4819999996,73.743,28.19662000000001,29.859366999999988,0,0.0
151,600887.SH,20200303,28.9614,29.3118,28.8056,29.0587,28.8056,0.25310000000000343,0.8786,603171.78,1801083.1919999996,73.743,28.19350400000001,29.79125399999999,0,0.0
152,600887.SH,20200302,28.2799,28.9127,28.2799,28.8056,28.1437,0.6618999999999993,2.3519,476231.86,1402115.8169999998,73.743,28.170140000000014,29.72570999999999,0,0.0
153,600887.SH,20200228,28.5331,28.9614,28.1339,28.1437,29.1561,-1.0123999999999995,-3.4723,538813.59,1574965.993,73.743,28.149892000000012,29.66814699999999,0,0.0
154,600887.SH,20200227,28.6693,29.2534,28.6207,29.1561,28.5915,0.5645999999999987,1.9747,548577.26,1634710.076,73.743,28.177928000000016,29.61940799999999,0,0.0
155,600887.SH,20200226,28.4357,28.9322,28.3092,28.5915,28.903,-0.3114999999999988,-1.0777,517498.0,1523075.113,73.743,28.180656000000017,29.54992299999999,0,0.0
156,600887.SH,20200225,28.718000000000004,28.9906,28.5233,28.903,29.1756,-0.2726000000000006,-0.9343,620948.34,1834848.281,73.743,28.17403600000002,29.478952999999986,0,0.0
157,600887.SH,20200224,29.6623,29.6623,28.9127,29.1756,29.8959,-0.7203000000000017,-2.4094,744092.77,2229454.839,73.743,28.210640000000023,29.430108999999987,0,0.0
158,600887.SH,20200221,30.1101,30.1296,29.7499,29.8959,30.2659,-0.36999999999999744,-1.2225,549092.3,1685910.24,73.743,28.28929600000002,29.39466799999999,0,0.0
159,600887.SH,20200220,29.6818,30.373,29.5455,30.2659,29.7012,0.5646999999999984,1.9013,579514.32,1791801.6509999996,73.743,28.39482400000002,29.35382699999999,0,0.0
160,600887.SH,20200219,29.3995,29.7791,29.195,29.7012,29.3995,0.3017000000000003,1.0262,594198.92,1800283.355,73.743,28.46764000000002,29.319838999999988,0,0.0
161,600887.SH,20200218,29.2145,29.5942,29.195,29.3995,29.3703,0.02919999999999945,0.0994,501453.95,1516057.254,73.743,28.53968000000002,29.25933399999999,0,0.0
162,600887.SH,20200217,28.6499,29.3995,28.6207,29.3703,28.9127,0.4575999999999994,1.5827,616433.97,1838585.832,73.743,28.64326000000002,29.20143699999999,0,0.0
163,600887.SH,20200214,28.8154,29.1561,28.7764,28.9127,28.8835,0.02919999999999945,0.1011,396892.28,1180134.215,73.743,28.695828000000017,29.13606399999999,0,0.0
164,600887.SH,20200213,29.4384,29.4968,28.864,28.8835,29.4481,-0.5645999999999987,-1.9173,496747.81,1483934.957,73.743,28.767088000000015,29.079298999999992,0,0.0
165,600887.SH,20200212,29.4287,29.6623,29.3508,29.4481,29.4287,0.01940000000000097,0.0659,368793.62,1116136.095,73.743,28.867552000000014,29.023579999999992,0,0.0
166,600887.SH,20200211,29.3605,30.003,29.3605,29.4287,29.3703,0.0583999999999989,0.1988,458072.1,1395556.133,73.743,28.962956000000016,28.96946699999999,0,0.0
167,600887.SH,20200210,29.5455,29.7986,29.1658,29.3703,29.9349,-0.5645999999999987,-1.8861,537191.82,1621145.6730000004,73.743,29.076660000000018,28.927169999999993,1,1.0
168,600887.SH,20200207,29.4481,30.0809,28.9809,29.9349,29.4968,0.4380999999999986,1.4852,554095.98,1678307.867,73.743,29.173620000000017,28.88851899999999,1,0.0
169,600887.SH,20200206,29.0587,29.4968,28.903,29.4968,28.8154,0.6814,2.3647,668650.03,2008471.232,73.743,29.240984000000022,28.86758699999999,1,0.0
170,600887.SH,20200205,29.0587,29.0879,28.5331,28.8154,28.757,0.0583999999999989,0.2031,601310.65,1777453.108,73.743,29.25422400000002,28.83634099999999,1,0.0
