,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
26,600036.SH,20200902,37.49,37.58,36.8,37.2,37.42,-0.21999999999999886,-0.5879,797221.27,2960833.704,5.061,37.784000000000006,,0,0.0
27,600036.SH,20200901,37.46,37.7,37.01,37.42,37.69,-0.269999999999996,-0.7164,712759.36,2662847.632,5.061,37.682,,0,0.0
28,600036.SH,20200831,38.5,39.0,37.55,37.69,38.45,-0.7600000000000051,-1.9766,1190313.65,4573760.872,5.061,37.59,,0,0.0
29,600036.SH,20200828,36.85,38.45,36.6,38.45,36.9,1.5500000000000045,4.2005,1182941.77,4472784.976,5.061,37.5368,,0,0.0
30,600036.SH,20200827,37.23,37.29,36.41,36.9,37.23,-0.3299999999999983,-0.8864,574815.02,2112135.81,5.061,37.452400000000004,,0,0.0
31,600036.SH,20200826,37.7,37.89,37.01,37.23,37.58,-0.3500000000000014,-0.9313,627000.22,2344833.0130000003,5.061,37.5016,,0,0.0
32,600036.SH,20200825,37.8,38.2,37.42,37.58,37.5,0.0799999999999983,0.2133,545246.08,2056714.024,5.061,37.552400000000006,,0,0.0
33,600036.SH,20200824,38.08,38.31,37.37,37.5,37.77,-0.2700000000000031,-0.7149,620988.93,2346712.057,5.061,37.562400000000004,,0,0.0
34,600036.SH,20200821,38.0,38.01,37.46,37.77,37.52,0.25,0.6663,561254.42,2115951.2,5.061,37.586000000000006,,0,0.0
35,600036.SH,20200820,38.21,38.23,37.13,37.52,38.35,-0.8299999999999983,-2.1643,734408.19,2759025.986,5.061,37.604400000000005,,0,0.0
36,600036.SH,20200819,38.84,39.08,38.35,38.35,38.85,-0.5,-1.287,563936.94,2185921.384,5.061,37.638400000000004,,0,0.0
37,600036.SH,20200818,39.0,39.16,38.53,38.85,39.05,-0.19999999999999574,-0.5122,573660.54,2225879.6780000003,5.061,37.677200000000006,,0,0.0
38,600036.SH,20200817,38.06,39.53,38.06,39.05,38.0,1.0499999999999972,2.7632,1483090.43,5782809.861000001,5.061,37.69520000000001,,0,0.0
39,600036.SH,20200814,37.33,38.08,37.26,38.0,37.33,0.6700000000000017,1.7948,670657.45,2530430.882,5.061,37.65560000000001,,0,0.0
40,600036.SH,20200813,37.85,38.17,37.32,37.33,37.79,-0.4600000000000009,-1.2173,640486.94,2413002.933,5.061,37.63400000000001,,0,0.0
41,600036.SH,20200812,37.78,38.26,37.03,37.79,37.54,0.25,0.6659999999999999,930036.91,3505241.8010000004,5.061,37.623200000000004,,0,0.0
42,600036.SH,20200811,37.15,38.8,37.15,37.54,37.0,0.5399999999999991,1.4595,1736382.83,6622998.622,5.061,37.6088,,0,0.0
43,600036.SH,20200810,36.7,37.41,35.89,37.0,36.61,0.39000000000000057,1.0653,1224481.39,4519789.796,5.061,37.594800000000006,,0,0.0
44,600036.SH,20200807,36.88,36.88,36.2,36.61,37.02,-0.4100000000000037,-1.1075,897954.14,3286449.488,5.061,37.56960000000001,,0,0.0
45,600036.SH,20200806,36.43,37.33,36.34,37.02,36.3,0.720000000000006,1.9835,1252428.84,4621511.197,5.061,37.5424,,0,0.0
46,600036.SH,20200805,36.4,36.66,35.81,36.3,36.68,-0.38000000000000256,-1.036,1060659.7,3842397.076,5.061,37.4904,,0,0.0
47,600036.SH,20200804,35.14,37.15,35.0,36.68,35.0,1.6799999999999995,4.8,2354404.04,8524612.075,5.061,37.45399999999999,,0,0.0
48,600036.SH,20200803,35.2,35.39,34.78,35.0,34.8,0.20000000000000284,0.5747,1021858.0,3573570.193,5.061,37.3824,,0,0.0
49,600036.SH,20200731,34.6,35.35,34.49,34.8,34.56,0.2399999999999949,0.6944,989894.55,3456763.749,5.061,37.3024,,0,0.0
50,600036.SH,20200730,35.05,35.17,34.48,34.56,35.07,-0.509999999999998,-1.4542,798879.27,2776830.172,5.061,37.2056,,0,0.0
51,600036.SH,20200729,34.5,35.35,34.23,35.07,34.58,0.490000000000002,1.4169999999999998,969130.71,3381773.114,5.061,37.1204,,0,0.0
52,600036.SH,20200728,34.66,34.88,34.21,34.58,34.25,0.3299999999999983,0.9635,780350.52,2693238.172,5.061,37.0068,,0,0.0
53,600036.SH,20200727,34.94,34.97,34.01,34.25,34.6,-0.3500000000000014,-1.0116,893469.03,3062209.384,5.061,36.8692,,0,0.0
54,600036.SH,20200724,35.5,35.8,34.13,34.6,35.6,-1.0,-2.809,1304194.36,4555965.9169999985,5.061,36.7152,,0,0.0
55,600036.SH,20200723,36.18,36.41,35.25,35.6,36.44,-0.8399999999999963,-2.3052,1197075.88,4272039.761,5.061,36.6632,,0,0.0
56,600036.SH,20200722,36.78,37.1,36.26,36.44,36.84,-0.4000000000000057,-1.0858,998811.81,3656733.629,5.061,36.6316,,0,0.0
57,600036.SH,20200721,37.27,37.44,36.52,36.84,37.27,-0.4299999999999997,-1.1537,831620.93,3062989.303000001,5.061,36.602,,0,0.0
58,600036.SH,20200720,36.1,37.45,35.85,37.27,36.08,1.1900000000000048,3.2982,1594157.34,5884589.656,5.061,36.5928,,0,0.0
59,600036.SH,20200717,35.87,36.2,35.31,36.08,35.6,0.4799999999999969,1.3483,1169917.81,4182751.219,5.061,36.5252,,0,0.0
60,600036.SH,20200716,36.05,36.58,35.59,35.6,35.86,-0.259999999999998,-0.725,1429523.26,5153628.34,5.061,36.4484,,0,0.0
61,600036.SH,20200715,36.99,37.02,35.7,35.86,36.51,-0.6499999999999986,-1.7803,1341142.48,4838521.682,5.061,36.348800000000004,,0,0.0
62,600036.SH,20200714,37.07,37.42,36.23,36.51,37.3,-0.7899999999999991,-2.1180000000000003,1310865.91,4821059.904,5.061,36.2552,,0,0.0
63,600036.SH,20200713,37.01,38.0,36.67,37.3,37.25,0.04999999999999717,0.1342,1634063.73,6086294.085,5.061,36.1852,,0,0.0
64,600036.SH,20200710,38.71,39.0,37.05,37.25,38.71,-1.4600000000000009,-3.7716,1528159.45,5784778.253,5.061,36.1552,,0,0.0
65,600036.SH,20200709,39.2933,39.4,38.3428,38.7114,39.2836,-0.5722000000000023,-1.4566,1693236.29,6759559.094,4.909,36.210456,,0,0.0
66,600036.SH,20200708,39.6716,40.6125,38.7696,39.2836,39.8268,-0.5431999999999988,-1.3639,1827038.89,7454256.185,4.909,36.2702,,0,0.0
67,600036.SH,20200707,40.5446,41.9995,39.2836,39.8268,39.1963,0.6304999999999978,1.6086,2016338.29,8389893.483,4.909,36.361672000000006,,0,0.0
68,600036.SH,20200706,36.0634,39.1963,36.0634,39.1963,35.6366,3.5596999999999994,9.9889,1874928.88,7369658.96,4.909,36.449524000000004,,0,0.0
69,600036.SH,20200703,34.3368,35.656,34.2883,35.6366,34.2398,1.3967999999999992,4.0795,1535704.17,5583630.477000001,4.909,36.410588000000004,,0,0.0
70,600036.SH,20200702,33.6093,34.4047,33.2698,34.2398,33.7451,0.4947000000000017,1.466,1245177.98,4347489.231000002,4.909,36.29938,,0,0.0
71,600036.SH,20200701,32.7752,33.7548,32.6006,33.7451,32.7073,1.0378000000000045,3.173,799096.45,2741317.357,4.909,36.197184,,0,0.0
72,600036.SH,20200630,32.8334,32.9401,32.6297,32.7073,32.6297,0.07759999999999677,0.2378,391567.98,1322157.814,4.909,36.038276,,0,0.0
73,600036.SH,20200629,33.1438,33.2698,32.4842,32.6297,32.8819,-0.252200000000002,-0.767,567297.48,1915098.031,4.909,35.943464000000006,,0,0.0
74,600036.SH,20200624,32.5133,32.9401,32.5036,32.8819,32.3484,0.5335000000000036,1.6492,479891.17,1621575.075,4.909,35.86674000000001,,0,0.0
75,600036.SH,20200623,32.2999,32.5327,32.1156,32.3484,32.4939,-0.1454999999999984,-0.4478,452529.39,1509296.7319999996,4.909,35.778276,,0,0.0
76,600036.SH,20200622,32.6491,32.8334,32.329,32.4939,32.8431,-0.3492000000000033,-1.0632,595814.69,1997593.331,4.909,35.675231999999994,,0,0.0
77,600036.SH,20200619,32.7849,33.3086,32.5909,32.8431,32.8722,-0.02909999999999968,-0.0885,679496.03,2299545.222,4.909,35.605756,,0,0.0
78,600036.SH,20200618,32.8625,33.0371,32.0283,32.8722,33.1729,-0.3006999999999991,-0.9065,922939.33,3090987.273,4.909,35.550644,,0,0.0
79,600036.SH,20200617,32.9789,33.2795,32.814,33.1729,33.1147,0.05819999999999936,0.1758,306277.74,1042779.922,4.909,35.493559999999995,,0,0.0
80,600036.SH,20200616,32.9789,33.1535,32.7946,33.1147,32.5618,0.5529000000000011,1.6980000000000002,381631.05,1298977.209,4.909,35.394147999999994,,0,0.0
81,600036.SH,20200615,33.0177,33.1535,32.4551,32.5618,33.4638,-0.902000000000001,-2.6955,654343.47,2209023.835,4.909,35.23901999999999,,0,0.0
82,600036.SH,20200612,32.9692,33.4638,32.6879,33.4638,33.4347,0.02909999999999968,0.087,546615.76,1865053.466,4.909,35.10397199999999,,0,0.0
83,600036.SH,20200611,34.1525,34.2592,33.2795,33.4347,34.2786,-0.8438999999999979,-2.4619,588927.45,2040709.558,4.909,34.95055999999999,,0,0.0
84,600036.SH,20200610,34.5696,34.5793,34.1234,34.2786,34.4629,-0.18430000000000035,-0.5348,272730.61,964770.416,4.909,34.87850399999999,,0,0.0
85,600036.SH,20200609,34.5405,34.6181,34.201,34.4629,34.5987,-0.13580000000000325,-0.3925,300930.79,1067277.929,4.909,34.83301999999999,,0,0.0
86,600036.SH,20200608,34.4823,35.1031,34.4338,34.5987,34.1816,0.4170999999999978,1.2202,501809.79,1796585.383,4.909,34.78256799999999,,0,0.0
87,600036.SH,20200605,34.2398,34.4047,33.7645,34.1816,34.0943,0.08730000000000615,0.2561,327173.03,1146499.654,4.909,34.68943199999999,,0,0.0
88,600036.SH,20200604,34.4338,34.4823,34.0167,34.0943,34.1622,-0.06790000000000163,-0.1988,257560.86,909222.198,4.909,34.56120399999999,,0,0.0
89,600036.SH,20200603,34.3853,34.9188,33.9682,34.1622,33.9876,0.1745999999999981,0.5137,610186.91,2169754.932,4.909,34.43769199999999,,0,0.0
90,600036.SH,20200602,33.5123,34.201,33.5026,33.9876,33.7742,0.21340000000000006,0.6318,492957.13,1726597.705,4.909,34.24873999999999,,0,0.0
91,600036.SH,20200601,33.1244,33.9197,33.0759,33.7742,32.8043,0.9699000000000026,2.9566,488237.46,1693982.687,4.909,34.02836399999999,,0,0.0
92,600036.SH,20200529,32.8431,33.105,32.6879,32.8043,33.1923,-0.3880000000000052,-1.1689,372374.81,1260905.545,4.909,33.74746399999999,,0,0.0
93,600036.SH,20200528,32.5715,33.6578,32.426,33.1923,32.426,0.7663000000000011,2.3632,693623.31,2378620.601,4.909,33.50730399999999,,0,0.0
94,600036.SH,20200527,32.5618,32.9595,32.2417,32.426,32.426,0.0,0.0,320833.31,1077247.848,4.909,33.37887999999999,,0,0.0
95,600036.SH,20200526,32.2999,32.4842,32.0962,32.426,32.0962,0.3297999999999988,1.0275,322460.77,1072932.146,4.909,33.306327999999986,,0,0.0
96,600036.SH,20200525,32.9013,32.9207,31.9119,32.0962,32.62,-0.5237999999999943,-1.6058,432649.17,1434823.005,4.909,33.24037199999999,,0,0.0
97,600036.SH,20200522,33.4541,33.6481,32.6006,32.62,33.6869,-1.066900000000004,-3.1671,423964.39,1439086.679,4.909,33.236879999999985,,0,0.0
98,600036.SH,20200521,33.8615,34.1234,33.619,33.6869,33.6384,0.048500000000004206,0.1442,362527.21,1263004.925,4.909,33.27916799999999,,0,0.0
99,600036.SH,20200520,33.2407,33.9779,33.0759,33.6384,33.2407,0.3977000000000004,1.1964,380517.57,1313430.55,4.909,33.309428,36.143741999999996,0,0.0
100,600036.SH,20200519,33.3668,33.4444,33.0371,33.2407,32.7849,0.4557999999999964,1.3903,264304.48,904985.389,4.909,33.345119999999994,36.06424899999999,0,0.0
101,600036.SH,20200518,32.6103,33.2698,32.5036,32.7849,32.8334,-0.0484999999999971,-0.1477,363700.93,1233862.748,4.909,33.35675999999999,35.98409799999999,0,0.0
102,600036.SH,20200515,33.1632,33.231,32.6879,32.8334,32.911,-0.07760000000000389,-0.2358,361927.53,1226127.432,4.909,33.356371999999986,35.91273199999999,0,0.0
103,600036.SH,20200514,33.3571,33.3862,32.7849,32.911,33.5026,-0.5915999999999997,-1.7658,420630.19,1430362.916,4.909,33.35792399999998,35.841941999999996,0,0.0
104,600036.SH,20200513,33.3668,33.6384,33.0759,33.5026,33.5511,-0.0484999999999971,-0.1446,279834.94,961672.947,4.909,33.37111199999998,35.77916799999999,0,0.0
105,600036.SH,20200512,33.9391,33.9876,33.4056,33.5511,33.91,-0.35889999999999844,-1.0584,349633.82,1213003.373,4.909,33.388567999999985,35.72457899999999,0,0.0
106,600036.SH,20200511,33.9294,34.4144,33.8324,33.91,33.9197,-0.009700000000002262,-0.0286,295848.29,1040649.468,4.909,33.442495999999984,35.70367899999999,0,0.0
107,600036.SH,20200508,33.7257,34.1234,33.5123,33.9197,33.4153,0.5043999999999969,1.5095,392154.6,1371649.8469999998,4.909,33.460731999999986,35.67977599999999,0,0.0
108,600036.SH,20200507,33.5608,33.5802,33.0274,33.4153,33.5899,-0.1745999999999981,-0.5198,299484.65,1028793.473,4.909,33.45995599999999,35.64142899999999,0,0.0
109,600036.SH,20200506,33.4929,33.7354,33.1535,33.5899,34.0361,-0.4461999999999975,-1.311,501735.9,1731704.264,4.909,33.43240799999999,35.60552799999999,0,0.0
110,600036.SH,20200430,34.0943,34.9673,33.9973,34.0361,33.9682,0.06789999999999452,0.1999,715332.47,2544804.889,4.909,33.41533599999999,35.57528899999999,0,0.0
111,600036.SH,20200429,32.8819,34.0458,32.8722,33.9682,32.8431,1.1251000000000029,3.4257,658765.88,2288732.967,4.909,33.39011599999999,35.53997099999999,0,0.0
112,600036.SH,20200428,32.5909,32.8819,32.2999,32.8431,32.5715,0.2715999999999994,0.8339,366510.91,1234430.064,4.909,33.336575999999994,35.489601999999984,0,0.0
113,600036.SH,20200427,31.7664,32.9595,31.7373,32.5715,31.5336,1.0379000000000005,3.2914,653414.71,2197523.211,4.909,33.27566399999999,35.42931699999999,0,0.0
114,600036.SH,20200424,31.7373,31.7373,31.4366,31.5336,31.7082,-0.17460000000000164,-0.5506,222597.84,723766.561,4.909,33.17051999999999,35.35475299999999,0,0.0
115,600036.SH,20200423,31.8343,31.9701,31.6694,31.7082,31.747,-0.038799999999998384,-0.1222,246145.51,807219.19,4.909,33.07934399999999,35.29313499999999,0,0.0
116,600036.SH,20200422,31.4754,31.7664,31.359,31.747,31.6694,0.07760000000000034,0.245,279435.38,910099.517,4.909,32.99825599999999,35.23000499999999,0,0.0
117,600036.SH,20200421,31.9119,32.0477,31.6015,31.6694,31.9119,-0.2424999999999997,-0.7599,328714.89,1077331.035,4.909,32.952859999999994,35.16769899999999,0,0.0
118,600036.SH,20200420,31.9022,32.0865,31.5724,31.9119,31.8731,0.038799999999998384,0.1217,336024.26,1104349.255,4.909,32.90164399999999,35.11331799999999,0,0.0
119,600036.SH,20200417,31.4754,32.2029,31.3687,31.8731,31.1359,0.7372000000000014,2.3677,697952.42,2293965.391,4.909,32.879527999999986,35.05964899999999,0,0.0
120,600036.SH,20200416,31.2329,31.4366,31.0001,31.1359,31.4463,-0.3104000000000013,-0.9871,294999.82,947452.268,4.909,32.82792399999998,34.994008,0,0.0
121,600036.SH,20200415,31.6112,31.65,31.3493,31.4463,31.7276,-0.2812999999999981,-0.8866,237838.48,771129.191,4.909,32.80192799999998,34.932471,0,0.0
122,600036.SH,20200414,31.2135,31.7276,31.1165,31.7276,30.971,0.7565999999999988,2.4429,427079.44,1386006.869,4.909,32.76623199999999,34.873847,0,0.0
123,600036.SH,20200413,30.9613,31.2329,30.8643,30.971,31.1359,-0.16489999999999938,-0.5296,230555.49,737876.564,4.909,32.657595999999984,34.815657,0,0.0
124,600036.SH,20200410,31.4366,31.5821,30.9516,31.1359,31.3299,-0.19399999999999906,-0.6192,437431.53,1409435.238,4.909,32.557495999999986,34.759016,0,0.0
125,600036.SH,20200409,31.3202,31.3784,31.1456,31.3299,31.2523,0.07759999999999677,0.2483,286645.95,924260.48,4.909,32.48106399999998,34.702515000000005,0,0.0
126,600036.SH,20200408,31.5239,31.5239,31.1553,31.2523,31.5433,-0.2909999999999968,-0.9225,318134.45,1024956.344,4.909,32.41975999999998,34.643038000000004,0,0.0
127,600036.SH,20200407,31.8537,31.8925,31.4269,31.5433,31.1844,0.35889999999999844,1.1509,431843.78,1406732.994,4.909,32.368155999999985,34.584271,0,0.0
128,600036.SH,20200403,31.0389,31.3493,31.0292,31.1844,31.3687,-0.18430000000000035,-0.5875,251618.29,808697.603,4.909,32.29909199999999,34.519215,0,0.0
129,600036.SH,20200402,30.7964,31.3687,30.7576,31.3687,31.165,0.20370000000000127,0.6536,289601.47,929189.673,4.909,32.21373599999998,34.44840200000001,0,0.0
130,600036.SH,20200401,31.1553,31.6694,31.0389,31.165,31.3105,-0.14550000000000196,-0.4647,358143.13,1157345.796,4.909,32.11829199999998,34.391052,0,0.0
131,600036.SH,20200331,31.9313,31.9895,31.1941,31.3105,31.6694,-0.35889999999999844,-1.1333,377540.06,1228383.288,4.909,32.01431199999999,34.33185700000001,0,0.0
132,600036.SH,20200330,31.2135,31.7373,30.8449,31.6694,31.7373,-0.06790000000000163,-0.2139,477494.15,1541068.106,4.909,31.924299999999985,34.27275100000001,0,0.0
133,600036.SH,20200327,32.1253,32.329,31.5045,31.7373,31.7373,0.0,0.0,581775.45,1911127.945,4.909,31.857179999999985,34.215124,0,0.0
134,600036.SH,20200326,31.1359,32.4163,31.0971,31.7373,31.5142,0.2231000000000023,0.7079,694635.85,2281461.462,4.909,31.783075999999983,34.154797,0,0.0
135,600036.SH,20200325,31.262,31.6985,31.2038,31.5142,30.5636,0.9505999999999979,3.1102,809526.55,2629580.314,4.909,31.68219999999998,34.094739000000004,0,0.0
136,600036.SH,20200324,30.2145,30.6994,29.8847,30.5636,29.2542,1.3094,4.4759,825358.93,2585549.433,4.909,31.546015999999977,34.016875000000006,0,0.0
137,600036.SH,20200323,29.1087,29.5937,28.9826,29.2542,30.1078,-0.8536000000000001,-2.8351,928971.16,2804113.4460000005,4.909,31.402459999999973,33.920917,0,0.0
138,600036.SH,20200320,28.905,30.1757,28.905,30.1078,28.4297,1.6781000000000006,5.9026,1343153.1,4101898.423,4.909,31.303911999999972,33.831495000000004,0,0.0
139,600036.SH,20200319,29.5646,29.5646,27.8477,28.4297,29.8944,-1.4647000000000006,-4.8996,1559457.47,4591894.342,4.909,31.179755999999976,33.735792000000004,0,0.0
140,600036.SH,20200318,30.9225,31.3105,29.8362,29.8944,30.777,-0.8826,-2.8677,824317.04,2604923.481,4.909,31.107203999999975,33.66143600000001,0,0.0
141,600036.SH,20200317,30.6994,31.6306,30.1757,30.777,30.7188,0.05819999999999936,0.1895,843441.33,2675433.577,4.909,31.068403999999976,33.59130600000001,0,0.0
142,600036.SH,20200316,32.3872,32.3872,30.6897,30.7188,32.4066,-1.6877999999999955,-5.2082,1066027.3,3445337.1010000007,4.909,31.030379999999976,33.52309400000001,0,0.0
143,600036.SH,20200313,31.8149,32.5521,31.4269,32.4066,33.1341,-0.7274999999999991,-2.1956,1140957.7,3748370.246,4.909,31.05016799999998,33.477160000000005,0,0.0
144,600036.SH,20200312,33.3377,33.5511,32.9983,33.1341,33.4153,-0.28120000000000545,-0.8415,619180.02,2118258.08,4.909,31.10060799999998,33.44240100000001,0,0.0
145,600036.SH,20200311,33.716,33.9391,33.3765,33.4153,33.6384,-0.2230999999999952,-0.6632,566550.64,1965764.178,4.909,31.19178399999998,33.40635400000001,0,0.0
146,600036.SH,20200310,33.1632,33.8906,33.0565,33.6384,33.1535,0.4848999999999961,1.4626,668298.1,2309858.482,4.909,31.279467999999984,33.379738,0,0.0
147,600036.SH,20200309,33.8324,33.8324,33.1535,33.1535,34.3465,-1.1929999999999978,-3.4734,966591.66,3318066.994,4.909,31.33650399999998,33.34447300000001,0,0.0
148,600036.SH,20200306,34.7636,34.9382,34.3465,34.3465,35.1419,-0.7954000000000008,-2.2634,670673.78,2389764.957,4.909,31.47152399999998,33.33793800000001,0,0.0
149,600036.SH,20200305,33.9391,35.2292,33.7548,35.1419,33.7354,1.4065000000000012,4.1692,1355413.0,4840609.0260000015,4.909,31.63176399999998,33.34135700000001,0,0.0
150,600036.SH,20200304,33.6384,33.7548,33.4056,33.7354,33.5802,0.15520000000000067,0.4622,560886.06,1941800.19,4.909,31.72798399999998,33.33311100000001,0,0.0
151,600036.SH,20200303,33.8809,34.0458,33.3862,33.5802,33.7063,-0.126100000000001,-0.3741,686073.06,2380418.31,4.909,31.821099999999984,33.31821300000001,0,0.0
152,600036.SH,20200302,33.2116,33.8324,33.0759,33.7063,33.1729,0.5334000000000003,1.6079,704290.63,2438029.173,4.909,31.90761999999998,33.309476000000004,0,0.0
153,600036.SH,20200228,33.8033,34.1234,33.1729,33.1729,34.1622,-0.9893,-2.8959,835340.97,2885398.352,4.909,31.98715999999998,33.298705000000005,0,0.0
154,600036.SH,20200227,33.7451,34.2883,33.6578,34.1622,33.7839,0.3782999999999959,1.1198,689378.53,2422074.087,4.909,32.09889999999998,33.29432700000001,0,0.0
155,600036.SH,20200226,33.3765,33.9391,33.2213,33.7839,33.5899,0.1940000000000026,0.5776,779704.75,2707591.83,4.909,32.20365599999998,33.27616600000001,0,0.0
156,600036.SH,20200225,33.7645,34.0264,33.4638,33.5899,33.9973,-0.40740000000000265,-1.1983,873734.32,3032212.325,4.909,32.29483199999998,33.247665000000005,0,0.0
157,600036.SH,20200224,34.4241,34.6181,33.9779,33.9973,34.5696,-0.5722999999999985,-1.6555,798564.82,2812039.8230000003,4.909,32.38794799999998,33.219238000000004,0,0.0
158,600036.SH,20200221,34.8218,34.8509,34.4047,34.5696,34.8994,-0.3297999999999988,-0.945,730314.68,2603112.503,4.909,32.50123999999998,33.192234000000006,0,0.0
159,600036.SH,20200220,34.589,34.9673,34.1428,34.8994,34.4629,0.4365000000000023,1.2666,746005.88,2658121.245,4.909,32.62772399999998,33.180428,0,0.0
160,600036.SH,20200219,34.5308,34.8121,34.395,34.4629,34.6278,-0.16490000000000293,-0.4762,419521.31,1496142.157,4.909,32.745671999999985,33.169057,0,0.0
161,600036.SH,20200218,34.9188,34.9188,34.5308,34.6278,35.0837,-0.4558999999999998,-1.2995,516396.65,1846260.235,4.909,32.908239999999985,33.156735000000005,0,0.0
162,600036.SH,20200217,34.5599,35.0837,34.3174,35.0837,34.5696,0.5140999999999991,1.4871,669425.41,2396661.832,4.909,33.14141999999998,33.142472000000005,0,0.0
163,600036.SH,20200214,34.1525,34.6375,34.1525,34.5696,34.2107,0.35889999999999844,1.0491,403396.77,1431806.4840000004,4.909,33.31989199999999,33.115168,1,1.0
164,600036.SH,20200213,34.4629,34.4823,34.1428,34.2107,34.5308,-0.3200999999999965,-0.927,422350.8,1493775.789,4.909,33.55113199999998,33.084775,1,0.0
165,600036.SH,20200212,34.4338,34.589,34.1816,34.5308,34.5017,0.02909999999999968,0.0843,405389.73,1437177.997,4.909,33.73658799999998,33.042969,1,0.0
166,600036.SH,20200211,34.2398,34.7733,34.0943,34.5017,34.0458,0.4558999999999998,1.3391,557436.28,1983770.029,4.909,33.885575999999986,32.995149999999995,1,0.0
167,600036.SH,20200210,34.0749,34.1816,33.9003,34.0458,34.3562,-0.3104000000000013,-0.9035,575041.78,2016401.93,4.909,34.018655999999986,32.93733999999999,1,0.0
168,600036.SH,20200207,34.0458,34.395,33.9585,34.3562,34.6763,-0.3200999999999965,-0.9231,675524.64,2374190.018,4.909,34.09663999999998,32.88893899999999,1,0.0
169,600036.SH,20200206,34.4338,34.7539,34.0749,34.6763,34.298,0.3782999999999959,1.103,730701.59,2589474.707,4.909,34.158327999999976,32.879335999999995,1,0.0
170,600036.SH,20200205,34.2786,34.4435,33.7839,34.298,34.2883,0.009700000000002262,0.0283,802571.98,2826862.599,4.909,34.19363599999998,32.879917999999996,1,0.0
