,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
60,601318.SH,20200716,80.4781,81.1414,77.3105,77.4293,79.40899999999998,-1.979700000000008,-2.4930000000000003,1318170.0,10546372.452,2.448,77.14181200000003,,0,0.0
61,601318.SH,20200715,81.3195,81.5571,79.3101,79.40899999999998,80.4781,-1.0690999999999915,-1.3284,922767.93,7478183.762,2.448,77.22298000000004,,0,0.0
62,601318.SH,20200714,81.5373,82.3886,79.7951,80.4781,81.5274,-1.0493000000000023,-1.2871,988557.93,8093687.5660000015,2.448,77.28435200000004,,0,0.0
63,601318.SH,20200713,81.082,82.8143,80.686,81.5274,81.5076,0.0198000000000036,0.0243,1179515.79,9725535.191,2.448,77.33424400000004,,0,0.0
64,601318.SH,20200710,84.1506,84.507,81.2799,81.5076,85.0514,-3.5438000000000045,-4.1667,1466619.58,12251530.199,2.448,77.49856400000003,,0,0.0
65,601318.SH,20200709,85.4276,85.9225,84.0417,85.0514,84.8237,0.2276999999999987,0.2684,1424597.27,12240651.395,2.448,77.86759600000003,,0,0.0
66,601318.SH,20200708,83.2597,86.1205,83.0023,84.8237,82.3787,2.4450000000000074,2.968,1696389.93,14486522.558,2.448,78.20534400000004,,0,0.0
67,601318.SH,20200707,86.1205,86.7144,82.3589,82.3787,83.2696,-0.8909000000000021,-1.0699,2222041.41,18920029.728,2.448,78.46073600000004,,0,0.0
68,601318.SH,20200706,78.3202,84.0219,78.3202,83.2696,77.1719,6.097700000000002,7.9015,2806694.63,23106295.698000006,2.448,78.74226000000004,,0,0.0
69,601318.SH,20200703,75.3802,77.6965,75.3703,77.1719,75.2317,1.9401999999999904,2.579,1703820.02,13197963.062,2.448,78.80680000000005,,0,0.0
70,601318.SH,20200702,72.5392,75.2416,72.262,75.2317,72.757,2.4746999999999986,3.4013,1474466.92,11001772.289,2.448,78.76126400000004,,0,0.0
71,601318.SH,20200701,70.8663,72.757,70.4802,72.757,70.6782,2.078800000000001,2.9412,967559.92,7027221.949,2.448,78.61753200000004,,0,0.0
72,601318.SH,20200630,70.6386,71.0544,70.2822,70.6782,70.2921,0.3860999999999989,0.5493,451503.15,3222061.872,2.448,78.32967200000004,,0,0.0
73,601318.SH,20200629,71.3414,71.5295,70.0843,70.2921,71.5295,-1.2373999999999938,-1.7299,714837.81,5089513.072,2.448,78.11466400000005,,0,0.0
74,601318.SH,20200624,71.5196,72.1135,71.282,71.5295,71.2325,0.29699999999999704,0.4169,605136.32,4380602.931,2.448,77.97053600000005,,0,0.0
75,601318.SH,20200623,71.7671,71.8661,70.9455,71.2325,72.0344,-0.8019000000000034,-1.1132,779636.04,5610392.717,2.448,77.80938000000005,,0,0.0
76,601318.SH,20200622,72.262,73.1727,71.876,72.0344,72.6778,-0.6433999999999997,-0.8853,671831.45,4908549.057,2.448,77.63001200000004,,0,0.0
77,601318.SH,20200619,72.6976,73.34100000000002,72.262,72.6778,72.658,0.0198000000000036,0.0273,635989.84,4672211.605,2.448,77.51280800000004,,0,0.0
78,601318.SH,20200618,72.1135,73.0242,71.6483,72.658,72.2719,0.3860999999999989,0.5342,418632.01,3062399.434,2.448,77.39283200000004,,0,0.0
79,601318.SH,20200617,72.46,72.6382,71.8661,72.2719,72.7174,-0.4454999999999956,-0.6126,325895.79,2375228.58,2.448,77.23484400000002,,0,0.0
80,601318.SH,20200616,72.85600000000002,72.9352,72.4006,72.7174,71.8067,0.9106999999999914,1.2683,341905.11,2510329.76,2.448,77.01548400000003,,0,0.0
81,601318.SH,20200615,72.9352,73.0341,71.7176,71.8067,73.4004,-1.5936999999999983,-2.1712,551303.79,4024617.717,2.448,76.72287200000004,,0,0.0
82,601318.SH,20200612,72.361,73.4004,72.2323,73.4004,73.4697,-0.06929999999999836,-0.0943,488258.71,3587207.2610000004,2.448,76.46114400000003,,0,0.0
83,601318.SH,20200611,74.4497,74.7071,73.0539,73.4697,74.8159,-1.3461999999999958,-1.7994,586113.42,4367908.9739999985,2.448,76.12141200000003,,0,0.0
84,601318.SH,20200610,75.8058,75.9246,74.7071,74.8159,75.7266,-0.9107000000000056,-1.2026,345452.92,2619976.605,2.448,76.02479600000004,,0,0.0
85,601318.SH,20200609,75.9543,76.3998,75.5485,75.7266,75.9444,-0.21779999999999688,-0.2868,388516.8,2977854.2460000007,2.448,75.95668800000004,,0,0.0
86,601318.SH,20200608,74.9347,76.4394,74.9347,75.9444,74.5388,1.4056000000000068,1.8857,766974.48,5884341.8829999985,2.448,75.81810400000005,,0,0.0
87,601318.SH,20200605,74.3804,74.6774,73.6479,74.5388,74.3804,0.15840000000000032,0.213,349807.54,2618665.525,2.448,75.58053200000005,,0,0.0
88,601318.SH,20200604,74.6576,74.9446,73.8261,74.3804,74.2517,0.12869999999999493,0.1733,453880.22,3410379.332,2.448,75.29465200000006,,0,0.0
89,601318.SH,20200603,74.2418,75.9147,74.2418,74.2517,73.5291,0.7225999999999999,0.9827,991488.4,7515763.784,2.448,75.00441600000005,,0,0.0
90,601318.SH,20200602,71.2919,73.7766,71.282,73.5291,71.4305,2.0986000000000047,2.938,810523.27,5968449.049,2.448,74.54352400000005,,0,0.0
91,601318.SH,20200601,70.6782,71.4998,70.5099,71.4305,69.9952,1.435299999999998,2.0506,457672.84,3296218.949,2.448,74.00779600000006,,0,0.0
92,601318.SH,20200529,70.1833,70.5792,69.7675,69.9952,70.7871,-0.7918999999999983,-1.1187,268441.15,1901686.644,2.448,73.51245600000006,,0,0.0
93,601318.SH,20200528,69.9655,71.2622,69.9655,70.7871,69.9358,0.8512999999999948,1.2173,414260.45,2961421.771,2.448,73.01315600000005,,0,0.0
94,601318.SH,20200527,70.0051,70.8564,69.8071,69.9358,69.7972,0.13859999999999673,0.1986,287152.14,2036204.894,2.448,72.72371200000005,,0,0.0
95,601318.SH,20200526,70.2723,70.2822,69.6091,69.7972,69.3221,0.4750999999999976,0.6854,271128.48,1912577.654,2.448,72.50633200000004,,0,0.0
96,601318.SH,20200525,69.2924,69.3715,68.3025,69.3221,69.4111,-0.08899999999999864,-0.1282,417101.15,2901602.627,2.448,72.36893600000005,,0,0.0
97,601318.SH,20200522,71.3315,71.3711,69.3913,69.4111,71.6483,-2.2372000000000014,-3.1225,577194.22,4091224.714,2.448,72.31825200000004,,0,0.0
98,601318.SH,20200521,72.46,72.559,71.6285,71.6483,72.2125,-0.5641999999999996,-0.7813,312686.23,2277526.278,2.448,72.37250000000004,,0,0.0
99,601318.SH,20200520,72.262,72.4501,71.7671,72.2125,72.163,0.04950000000000898,0.0686,274834.84,2000585.096,2.448,72.39982000000005,76.38556900000002,0,0.0
100,601318.SH,20200519,72.4402,72.85600000000002,71.876,72.163,71.4701,0.6928999999999945,0.9695,341583.23,2493797.102,2.448,72.43704000000004,76.28619900000001,0,0.0
101,601318.SH,20200518,71.4701,72.2422,70.9653,71.4701,71.4998,-0.029699999999991174,-0.0415,308462.66,2228956.647,2.448,72.41446800000004,76.1769,0,0.0
102,601318.SH,20200515,71.876,72.361,71.4503,71.4998,71.4998,0.0,0.0,317507.3,2301777.679,2.448,72.36734800000005,76.079598,0,0.0
103,601318.SH,20200514,72.262,72.262,71.4404,71.4998,72.5986,-1.098800000000011,-1.5135,349715.11,2535717.394,2.448,72.32102000000005,75.976096,0,0.0
104,601318.SH,20200513,72.85600000000002,73.1826,71.9156,72.5986,73.1826,-0.5839999999999891,-0.7979999999999999,288970.35,2118699.108,2.448,72.33408800000005,75.882082,0,0.0
105,601318.SH,20200512,73.1529,73.5786,72.7273,73.1826,73.1529,0.029699999999991174,0.0406,415450.36,3071895.578,2.448,72.35269600000007,75.799908,0,0.0
106,601318.SH,20200511,72.3709,74.0438,72.3709,73.1529,72.2323,0.9206000000000074,1.2745,495757.31,3677832.43,2.448,72.40654400000005,75.768837,0,0.0
107,601318.SH,20200508,72.0641,72.5491,71.3315,72.2323,71.2127,1.019599999999997,1.4318,404719.6,2944390.962,2.448,72.35982000000006,75.72316,0,0.0
108,601318.SH,20200507,71.6735,71.6735,70.8079,71.2164,71.7804,-0.5640000000000072,-0.7857,403122.89,2946802.572,2.405,72.26968800000004,75.655824,0,0.0
109,601318.SH,20200506,71.2845,71.9458,70.8955,71.7804,72.4126,-0.6321999999999974,-0.8731,629167.87,4613009.932,2.405,72.14826800000006,75.597728,0,0.0
110,601318.SH,20200430,72.4126,73.2295,72.1695,72.4126,71.9652,0.4474000000000018,0.6217,486254.73,3635525.684,2.405,72.01570800000005,75.551154,0,0.0
111,601318.SH,20200429,70.3898,72.1597,70.3898,71.9652,70.3898,1.575400000000002,2.2381,531156.38,3917886.431,2.405,71.85654000000005,75.48520599999999,0,0.0
112,601318.SH,20200428,69.53399999999999,70.6815,69.0185,70.3898,69.2422,1.147599999999997,1.6574,613874.27,4420134.6,2.405,71.69058000000004,75.39840399999999,0,0.0
113,601318.SH,20200427,68.6782,69.6409,68.6782,69.2422,68.5615,0.6807000000000016,0.9928,481527.84,3433518.802,2.405,71.48505200000004,75.28152599999999,0,0.0
114,601318.SH,20200424,69.0769,69.0769,68.367,68.5615,70.1758,-1.6143,-2.3004,667116.19,4705918.8489999985,2.405,71.25744400000004,75.13824099999998,0,0.0
115,601318.SH,20200423,70.3995,70.7982,69.8452,70.1758,70.0883,0.08749999999999147,0.1248,329666.12,2379812.9280000003,2.405,71.12331200000004,75.04999899999999,0,0.0
116,601318.SH,20200422,70.0202,70.0883,69.5145,70.0883,70.38,-0.29169999999999163,-0.4145,377673.15,2709336.486,2.405,71.06962400000003,74.96488199999997,0,0.0
117,601318.SH,20200421,71.0413,71.4595,69.5437,70.38,71.479,-1.0990000000000038,-1.5375,568984.31,4118269.231,2.405,71.08501600000004,74.87765999999998,0,0.0
118,601318.SH,20200420,70.8857,71.7707,70.1175,71.479,70.4092,1.0698000000000008,1.5194,654193.98,4785645.886,2.405,71.11269200000004,74.81489099999997,0,0.0
119,601318.SH,20200417,69.145,71.3039,68.8435,70.4092,68.4448,1.9643999999999977,2.8701,903679.48,6519197.379,2.405,71.13162800000003,74.75468799999997,0,0.0
120,601318.SH,20200416,68.5615,68.7657,68.2308,68.4448,68.9018,-0.4569999999999936,-0.6633,282942.6,1992746.679,2.405,71.07753200000003,74.68167199999998,0,0.0
121,601318.SH,20200415,69.1158,69.4173,68.7073,68.9018,69.0672,-0.16540000000000532,-0.2395,381515.23,2707408.704,2.405,71.06072000000003,74.61362199999998,0,0.0
122,601318.SH,20200414,68.7365,69.21300000000001,68.3183,69.0672,68.2016,0.8656000000000006,1.2692,429696.77,3041154.493,2.405,71.04696400000003,74.54069199999998,0,0.0
123,601318.SH,20200413,68.5128,68.8435,68.0752,68.2016,69.038,-0.8363999999999976,-1.2115,355169.87,2495812.251,2.405,70.90909600000003,74.47969599999999,0,0.0
124,601318.SH,20200410,67.7348,70.4384,67.4723,69.038,67.7251,1.312899999999999,1.9386,766249.62,5445247.152000002,2.405,70.78211600000003,74.42943999999997,0,0.0
125,601318.SH,20200409,67.7348,68.0363,67.4723,67.7251,67.482,0.2430999999999983,0.3602,368308.15,2567770.387,2.405,70.60460000000003,74.36041199999997,0,0.0
126,601318.SH,20200408,67.657,67.8807,67.4139,67.482,68.046,-0.5640000000000072,-0.8289,362458.67,2521691.766,2.405,70.44507600000003,74.28360799999997,0,0.0
127,601318.SH,20200407,68.153,68.367,67.6473,68.046,66.9666,1.0794000000000068,1.6118,619347.65,4330830.271000002,2.405,70.30692400000002,74.20798899999997,0,0.0
128,601318.SH,20200403,67.2,67.3556,66.5289,66.9666,67.7543,-0.7877000000000011,-1.1626,420254.17,2892833.242,2.405,70.12559600000003,74.11920099999996,0,0.0
129,601318.SH,20200402,66.5192,67.7543,65.8968,67.7543,67.4139,0.3404000000000025,0.5049,512029.29,3512800.754,2.405,69.93182400000002,74.02571799999996,0,0.0
130,601318.SH,20200401,67.1027,68.5323,67.0055,67.4139,67.268,0.14589999999999748,0.2169,556928.69,3887226.53,2.405,69.70107600000001,73.94219499999996,0,0.0
131,601318.SH,20200331,68.1822,68.4156,67.1124,67.268,67.2486,0.019400000000004525,0.0288,425367.86,2967824.565,2.405,69.46568000000002,73.85463899999995,0,0.0
132,601318.SH,20200330,66.7137,67.482,66.5678,67.2486,67.8029,-0.5542999999999978,-0.8175,467955.96,3222983.5160000008,2.405,69.26633200000002,73.75392099999995,0,0.0
133,601318.SH,20200327,69.2908,69.3297,67.8029,67.8029,68.26,-0.4571000000000112,-0.6696,603084.23,4246255.802,2.405,69.12979200000001,73.66181499999995,0,0.0
134,601318.SH,20200326,67.5695,69.0477,67.4431,68.26,68.4156,-0.15559999999999266,-0.2274,549869.73,3859228.586,2.405,68.98897600000001,73.56982499999995,0,0.0
135,601318.SH,20200325,68.6587,69.2714,67.9585,68.4156,67.0541,1.3614999999999924,2.0305,928186.2,6547779.49,2.405,68.82909600000002,73.48582599999996,0,0.0
136,601318.SH,20200324,66.0816,67.1513,65.9552,67.0541,64.9243,2.1298000000000035,3.2804,791633.2,5419438.569,2.405,68.63265200000002,73.38256899999996,0,0.0
137,601318.SH,20200323,64.1852,65.64399999999999,64.1852,64.9243,67.1027,-2.1783999999999963,-3.2464,684079.66,4566662.467,2.405,68.41403200000002,73.24237399999997,0,0.0
138,601318.SH,20200320,66.8207,67.4917,65.4981,67.1027,65.9454,1.1572999999999922,1.7549,887269.35,6081161.074,2.405,68.32845200000001,73.11059999999996,0,0.0
139,601318.SH,20200319,67.2,67.9488,64.4964,65.9454,67.9488,-2.003399999999999,-2.9484,1236760.64,8385522.982000002,2.405,68.22380800000002,72.99605799999996,0,0.0
140,601318.SH,20200318,70.5356,70.876,67.9293,67.9488,70.1564,-2.2076,-3.1467,852181.11,6077848.896000002,2.405,68.13472800000001,72.91728999999997,0,0.0
141,601318.SH,20200317,69.6798,70.9927,68.9407,70.1564,70.0202,0.13620000000000232,0.1945,950922.87,6841593.561000002,2.405,68.13745200000002,72.85505399999997,0,0.0
142,601318.SH,20200316,72.4515,72.4709,69.8257,70.0202,72.6557,-2.6354999999999933,-3.6274,979173.45,7135463.717,2.405,68.12306000000002,72.79531699999995,0,0.0
143,601318.SH,20200313,70.1564,73.8908,70.1175,72.6557,74.5424,-1.8867000000000047,-2.531,1166157.44,8615758.935,2.405,68.17012800000002,72.75955899999997,0,0.0
144,601318.SH,20200312,75.1259,75.3495,74.4257,74.5424,76.0011,-1.4586999999999932,-1.9193,901290.53,6925926.414,2.405,68.33545600000002,72.74939899999997,0,0.0
145,601318.SH,20200311,77.0028,77.0709,76.0011,76.0011,77.0028,-1.0016999999999996,-1.3009,591403.93,4645175.643999998,2.405,68.63770800000002,72.74570899999998,0,0.0
146,601318.SH,20200310,75.9914,77.5863,75.6899,77.0028,75.9914,1.0113999999999947,1.3309,717006.49,5645289.83,2.405,68.96174800000001,72.75223399999997,0,0.0
147,601318.SH,20200309,76.7402,76.8277,75.8747,75.9914,78.6852,-2.693799999999996,-3.4235,1055082.61,8277312.802,2.405,69.23871600000003,72.73340099999997,0,0.0
148,601318.SH,20200306,79.3271,79.6674,78.5782,78.6852,80.1829,-1.497700000000009,-1.8679,584186.07,4739601.763,2.405,69.65806000000002,72.76357999999996,0,0.0
149,601318.SH,20200305,78.7825,80.4844,78.4032,80.1829,78.3643,1.8186000000000035,2.3207,960642.71,7866801.864,2.405,70.10385600000001,72.81408199999996,0,0.0
150,601318.SH,20200304,77.703,78.5296,77.703,78.3643,77.3043,1.0600000000000025,1.3712,677574.56,5443423.591,2.405,70.529424,72.84511099999996,0,0.0
151,601318.SH,20200303,78.267,78.3546,77.0806,77.3043,77.3918,-0.08750000000000567,-0.1131,678238.4,5418803.177999998,2.405,70.92231600000001,72.85296799999996,0,0.0
152,601318.SH,20200302,76.1664,77.9947,76.1664,77.3918,75.5829,1.8089000000000084,2.3933,712323.4,5669190.141,2.405,71.29614800000002,72.87080699999996,0,0.0
153,601318.SH,20200228,76.4387,77.1098,75.5732,75.5829,77.596,-2.0131000000000085,-2.5943,983923.14,7697148.541,2.405,71.64080000000001,72.87006199999996,0,0.0
154,601318.SH,20200227,77.4112,78.1892,77.1195,77.596,77.6349,-0.03889999999999817,-0.0501,666793.16,5318013.518999998,2.405,72.03446800000002,72.88380599999996,0,0.0
155,601318.SH,20200226,77.2654,78.5393,76.9347,77.6349,77.985,-0.35009999999999764,-0.4489,844166.5,6737173.09,2.405,72.44330800000002,72.87814099999997,0,0.0
156,601318.SH,20200225,77.6057,78.1114,77.3237,77.985,78.5004,-0.5153999999999996,-0.6566,869000.94,6948570.625,2.405,72.87198800000002,72.86677099999996,1,1.0
157,601318.SH,20200224,78.7727,79.0645,78.2865,78.5004,80.1148,-1.6144000000000034,-2.0151,1035102.93,8361285.8670000015,2.405,73.32206000000001,72.85233899999997,1,0.0
158,601318.SH,20200221,80.2315,80.9414,79.7452,80.1148,80.9901,-0.8752999999999957,-1.0807,1093905.84,9020541.385,2.405,73.81453600000002,72.83385699999997,1,0.0
159,601318.SH,20200220,79.7452,81.311,79.1131,80.9901,79.4535,1.5365999999999929,1.934,833042.58,6866907.972,2.405,74.32374000000002,72.87144499999997,1,0.0
160,601318.SH,20200219,78.8019,79.9786,78.7825,79.4535,79.3076,0.1459000000000117,0.184,460474.17,3760231.172,2.405,74.76525600000002,72.89168699999996,1,0.0
161,601318.SH,20200218,79.5605,79.8522,79.2006,79.3076,80.1245,-0.8169000000000041,-1.0195,513200.23,4192774.607,2.405,75.25539600000002,72.89067299999996,1,0.0
162,601318.SH,20200217,78.7727,80.2218,78.48100000000002,80.1245,78.7727,1.3517999999999972,1.7161,678118.81,5545284.4070000015,2.405,75.86340400000002,72.88713699999997,1,0.0
163,601318.SH,20200214,78.1601,79.0256,78.0045,78.7727,78.2379,0.5348000000000042,0.6836,428765.35,3460459.25,2.405,76.33020400000002,72.85958999999997,1,0.0
164,601318.SH,20200213,78.9672,78.9672,78.1503,78.2379,78.9672,-0.7293000000000092,-0.9235,562603.92,4532120.66,2.405,76.82190400000002,72.82689299999997,1,0.0
165,601318.SH,20200212,78.87,79.2201,78.3351,78.9672,78.8992,0.06800000000001205,0.0862,444339.02,3595991.66,2.405,77.26264000000003,72.76605099999998,1,0.0
