,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
42,600276.SH,20200811,91.47,93.12,91.2,91.78,90.79,0.9899999999999948,1.0904,350842.74,3240241.662,53.355,92.456,,0,0.0
43,600276.SH,20200810,91.32,91.59,89.73,90.79,91.2,-0.4099999999999966,-0.4496,287939.48,2612249.558,53.355,92.4332,,0,0.0
44,600276.SH,20200807,91.3,91.97,89.52,91.2,91.0,0.20000000000000284,0.2198,329882.93,2987964.692,53.355,92.40879999999999,,0,0.0
45,600276.SH,20200806,93.01,93.29,90.51,91.0,92.79,-1.7900000000000065,-1.9291,477497.04,4363187.157,53.355,92.4192,,0,0.0
46,600276.SH,20200805,93.89,94.11,92.39,92.79,93.98,-1.1899999999999975,-1.2662,383114.96,3559444.3039999995,53.355,92.5188,,0,0.0
47,600276.SH,20200804,93.5,95.82,93.45,93.98,93.2,0.7800000000000011,0.8369,407385.07,3857608.926,53.355,92.5848,,0,0.0
48,600276.SH,20200803,92.7,93.74,91.5,93.2,94.38,-1.1799999999999926,-1.2503,639978.43,5931855.419,53.355,92.6488,,0,0.0
49,600276.SH,20200731,94.87,95.48,91.84,94.38,94.97,-0.5900000000000034,-0.6212,560034.17,5254218.157,53.355,92.68359999999998,,0,0.0
50,600276.SH,20200730,95.86,96.29,94.61,94.97,95.85,-0.8799999999999955,-0.9181,272996.45,2602558.977,53.355,92.68239999999997,,0,0.0
51,600276.SH,20200729,94.24,96.38,94.0,95.85,94.6,1.25,1.3214,266036.73,2540596.895,53.355,92.72839999999998,,0,0.0
52,600276.SH,20200728,95.4,96.21,94.2,94.6,95.39,-0.7900000000000063,-0.8282,285202.4,2708493.907,53.355,92.7528,,0,0.0
53,600276.SH,20200727,94.78,96.96,94.49,95.39,94.79,0.5999999999999943,0.633,249829.11,2383712.809,53.355,92.77359999999999,,0,0.0
54,600276.SH,20200724,98.11,98.79,94.0,94.79,99.37,-4.579999999999998,-4.609,444160.2,4253626.821,53.355,92.74959999999999,,0,0.0
55,600276.SH,20200723,98.81,100.88,98.0,99.37,99.37,0.0,0.0,345556.35,3430336.1960000005,53.355,92.95999999999998,,0,0.0
56,600276.SH,20200722,98.99,101.06,97.47,99.37,99.3,0.07000000000000739,0.0705,301276.09,3007068.768,53.355,93.15159999999997,,0,0.0
57,600276.SH,20200721,97.4,99.98,96.48,99.3,96.49,2.8100000000000023,2.9122,324188.57,3203921.896,53.355,93.36399999999999,,0,0.0
58,600276.SH,20200720,96.46,97.58,94.22,96.49,96.33,0.1599999999999966,0.1661,256361.38,2454392.145,53.355,93.52679999999998,,0,0.0
59,600276.SH,20200717,95.91,97.88,95.0,96.33,96.35,-0.019999999999996014,-0.0208,366631.52,3529785.17,53.355,93.70799999999997,,0,0.0
60,600276.SH,20200716,103.3,104.16,96.26,96.35,102.99,-6.6400000000000015,-6.4472,475574.46,4706824.226,53.355,93.89399999999998,,0,0.0
61,600276.SH,20200715,99.9,105.0,99.06,102.99,98.43,4.559999999999988,4.6327,478899.51,4911463.744,53.355,94.30439999999997,,0,0.0
62,600276.SH,20200714,99.8,99.8,97.0,98.43,99.82,-1.3899999999999864,-1.3925,332262.94,3260726.004,53.355,94.50559999999996,,0,0.0
63,600276.SH,20200713,99.58,100.88,99.05,99.82,99.35,0.4699999999999989,0.4731,323715.08,3235758.046,53.355,94.86239999999997,,0,0.0
64,600276.SH,20200710,98.6,100.41,98.05,99.35,98.51,0.8399999999999892,0.8527,293976.09,2930401.0539999995,53.355,95.25639999999996,,0,0.0
65,600276.SH,20200709,97.1,99.22,96.61,98.51,97.06,1.4500000000000028,1.4939,282674.64,2775336.379,53.355,95.64159999999997,,0,0.0
66,600276.SH,20200708,97.97,99.76,96.06,97.06,97.29,-0.23000000000000398,-0.2364,358710.41,3498289.572,53.355,95.92359999999995,,0,0.0
67,600276.SH,20200707,93.47,98.22,92.95,97.29,93.13,4.160000000000012,4.4669,474944.22,4572860.843,53.355,96.14399999999995,,0,0.0
68,600276.SH,20200706,92.0,93.4,91.15,93.13,91.88,1.25,1.3605,496528.11,4586141.609,53.355,96.23759999999994,,0,0.0
69,600276.SH,20200703,91.32,92.0,90.5,91.88,91.2,0.6799999999999926,0.7456,299107.49,2732248.764,53.355,96.26479999999997,,0,0.0
70,600276.SH,20200702,90.98,91.75,90.0,91.2,91.05,0.15000000000000568,0.1647,345271.21,3133501.0539999995,53.355,96.27279999999995,,0,0.0
71,600276.SH,20200701,92.4,92.56,89.31,91.05,92.3,-1.25,-1.3543,420680.46,3806871.755,53.355,96.20319999999997,,0,0.0
72,600276.SH,20200630,92.88,93.6,91.75,92.3,92.23,0.06999999999999318,0.0759,257668.83,2381145.837,53.355,96.13599999999997,,0,0.0
73,600276.SH,20200629,92.4,93.44,91.4,92.23,92.95,-0.7199999999999989,-0.7746,271305.7,2496861.137,53.355,96.09719999999997,,0,0.0
74,600276.SH,20200624,94.0,94.4,92.03,92.95,94.5,-1.5499999999999972,-1.6402,310912.58,2883479.437,53.355,96.03999999999996,,0,0.0
75,600276.SH,20200623,92.27,94.5,92.0,94.5,93.23,1.2699999999999958,1.3622,254530.6,2382353.716,53.355,96.02119999999996,,0,0.0
76,600276.SH,20200622,92.9,95.41,92.2,93.23,92.98,0.25,0.2689,292777.81,2742046.4910000004,53.355,95.91639999999998,,0,0.0
77,600276.SH,20200619,89.5,93.32,89.3,92.98,89.3,3.6800000000000064,4.1209,334485.03,3084702.0330000008,53.355,95.85159999999998,,0,0.0
78,600276.SH,20200618,89.6,89.96,87.58,89.3,89.65,-0.3500000000000085,-0.3904,214876.4,1906117.604,53.355,95.60799999999999,,0,0.0
79,600276.SH,20200617,87.3,90.05,87.15,89.65,87.14,2.5100000000000047,2.8804,331274.01,2947855.892,53.355,95.4024,,0,0.0
80,600276.SH,20200616,85.1,87.61,84.58,87.14,84.24,2.9000000000000057,3.4425,274286.15,2370702.141,53.355,94.9132,,0,0.0
81,600276.SH,20200615,85.1,86.6,84.08,84.24,85.84,-1.6000000000000083,-1.8639,254781.88,2163193.926,53.355,94.30799999999999,,0,0.0
82,600276.SH,20200612,83.11,85.85,83.11,85.84,84.46,1.3800000000000097,1.6339,233958.44,1985845.994,53.355,93.7696,,0,0.0
83,600276.SH,20200611,84.35,85.36,83.58,84.46,84.54,-0.0800000000000125,-0.0946,221178.62,1868953.181,53.355,93.2884,,0,0.0
84,600276.SH,20200610,83.01,85.5,82.54,84.54,82.97,1.5700000000000074,1.8923,319124.87,2688996.8210000005,53.355,92.8168,,0,0.0
85,600276.SH,20200609,80.3,83.0,80.3,82.97,80.3,2.6700000000000017,3.325,352699.85,2896055.339,53.355,92.2816,,0,0.0
86,600276.SH,20200608,82.52,82.69,79.68,80.3,82.3,-2.0,-2.4301,330382.99,2666552.97,53.355,91.37400000000001,,0,0.0
87,600276.SH,20200605,81.2,82.32,80.42,82.3,81.2,1.0999999999999943,1.3547,185789.31,1515416.333,53.355,90.72880000000004,,0,0.0
88,600276.SH,20200604,80.58,81.26,79.91,81.2,80.17,1.0300000000000011,1.2848,209797.92,1692441.924,53.355,89.98400000000001,,0,0.0
89,600276.SH,20200603,80.66,80.79,79.9,80.17,80.4,-0.23000000000000398,-0.2861,209537.71,1681758.206,53.355,89.21680000000002,,0,0.0
90,600276.SH,20200602,80.27,80.6,79.53,80.4,80.22,0.18000000000000682,0.2244,176093.19,1410531.585,53.355,88.49240000000002,,0,0.0
91,600276.SH,20200601,79.8,80.8,79.59,80.22,78.7,1.5199999999999958,1.9314,261484.02,2101270.422,53.355,87.81880000000001,,0,0.0
92,600276.SH,20200529,78.1,79.35,77.8,78.7,78.5,0.20000000000000284,0.2548,173189.68,1364918.181,53.355,87.07520000000001,,0,0.0
93,600276.SH,20200528,79.71,79.93,77.33,78.5,79.87,-1.3700000000000043,-1.7153,231916.84,1821259.569,53.355,86.49,,0,0.0
94,600276.SH,20200527,81.13,81.13,78.41,79.87,81.5,-1.6299999999999957,-2.0,311442.12,2473825.775,53.355,86.00959999999999,,0,0.0
95,600276.SH,20200526,80.65,81.9,80.26,81.5,80.95,0.5499999999999972,0.6794,211371.0,1715356.622,53.355,85.6216,,0,0.0
96,600276.SH,20200525,80.6,81.73,80.05,80.95,79.71,1.240000000000009,1.5556,199368.39,1612062.894,53.355,85.21759999999999,,0,0.0
97,600276.SH,20200522,82.9444,83.0358,79.2947,79.7104,82.9194,-3.2089999999999885,-3.87,284477.85,2753874.329,44.357,84.71401599999999,,0,0.0
98,600276.SH,20200521,81.7223,83.96700000000001,81.4978,82.9194,81.3898,1.529600000000002,1.8794,270698.81,2696444.112,44.357,84.34159199999998,,0,0.0
99,600276.SH,20200520,81.9052,83.1107,80.7662,81.3898,81.423,-0.03320000000000789,-0.0408,193245.58,1903175.329,44.357,83.87918399999998,90.72999600000003,0,0.0
100,600276.SH,20200519,82.3042,83.1107,80.8993,81.423,80.8078,0.6152000000000015,0.7613,185348.38,1822548.174,44.357,83.35610399999997,90.64862600000004,0,0.0
101,600276.SH,20200518,78.9373,81.6392,78.2306,80.8078,78.8375,1.9702999999999944,2.4992,301163.21,2909787.6,44.357,82.85921599999998,90.56090400000005,0,0.0
102,600276.SH,20200515,81.3066,81.5976,78.5715,78.8375,80.8078,-1.9702999999999944,-2.4383,253660.6,2426297.766,44.357,82.29351599999998,90.43917900000004,0,0.0
103,600276.SH,20200514,79.3612,81.4729,78.7294,80.8078,79.5608,1.247,1.5674,222616.79,2155706.452,44.357,81.95382799999997,90.33205700000003,0,0.0
104,600276.SH,20200513,79.3446,80.6415,78.2306,79.5608,79.3446,0.2162000000000006,0.2725,224920.09,2144887.797,44.357,81.55025999999997,90.19666500000002,0,0.0
105,600276.SH,20200512,77.8814,79.4194,77.7484,79.3446,77.8814,1.4632000000000005,1.8788,182856.28,1732154.239,44.357,81.23844399999996,90.05851100000004,0,0.0
106,600276.SH,20200511,80.3921,80.4586,77.6403,77.8814,80.6831,-2.8016999999999967,-3.4725,329389.74,3102541.443,44.357,80.98409999999996,89.93912500000005,0,0.0
107,600276.SH,20200508,80.6083,82.0465,80.1677,80.6831,80.309,0.37409999999999854,0.4658,167320.86,1633145.9840000004,44.357,80.77782399999997,89.84705600000005,0,0.0
108,600276.SH,20200507,80.2674,80.9159,79.4776,80.309,80.1593,0.14969999999999573,0.1868,124586.0,1201384.79,44.357,80.61178399999996,89.76434600000005,0,0.0
109,600276.SH,20200506,76.9087,80.1593,76.5679,80.1593,77.3161,2.843199999999996,3.6774,260013.73,2455778.612,44.357,80.43655599999997,89.68143900000003,0,0.0
110,600276.SH,20200430,77.6487,78.6463,76.8505,77.3161,77.6403,-0.3241999999999905,-0.4176,196497.46,1838839.151,44.357,80.21039999999996,89.57600000000002,0,0.0
111,600276.SH,20200429,79.4444,79.8102,76.1938,77.6403,79.8517,-2.2113999999999976,-2.7694,241029.82,2258366.953,44.357,80.10401199999997,89.45400300000001,0,0.0
112,600276.SH,20200428,80.1427,80.6415,79.0204,79.8517,80.1012,-0.24950000000001185,-0.3115,221291.79,2124684.725,44.357,80.00607999999997,89.35952000000002,0,0.0
113,600276.SH,20200427,79.727,80.8909,78.3886,80.1012,79.2116,0.8896000000000015,1.1231,183859.78,1769049.0890000004,44.357,79.96212799999996,89.275532,0,0.0
114,600276.SH,20200424,79.7935,79.8019,78.5631,79.2116,79.8517,-0.6400999999999897,-0.8016,108507.01,1032161.869,44.357,79.92379199999996,89.17784800000001,0,0.0
115,600276.SH,20200423,81.4729,82.113,78.9788,79.8517,81.0572,-1.2055000000000011,-1.4872,193765.77,1870197.545,44.357,79.90185999999996,89.11346499999999,0,0.0
116,600276.SH,20200422,79.2199,81.0572,78.2389,81.0572,79.2282,1.8289999999999933,2.3085,177450.49,1708014.9719999996,44.357,79.93534799999996,89.026637,0,0.0
117,600276.SH,20200421,80.6415,80.6582,78.3553,79.2282,80.3921,-1.1638999999999982,-1.4478,183203.23,1741681.263,44.357,79.95647599999995,88.90791899999998,0,0.0
118,600276.SH,20200420,80.309,81.0572,79.8185,80.3921,80.309,0.08310000000000173,0.1035,128541.9,1242369.6409999998,44.357,80.03215999999996,88.79823999999996,0,0.0
119,600276.SH,20200417,81.0988,81.6392,80.1095,80.309,80.9824,-0.6734000000000009,-0.8315,147495.45,1432127.41,44.357,80.04971999999995,88.68322999999997,0,0.0
120,600276.SH,20200416,79.9515,81.4064,79.4111,80.9824,80.999,-0.01659999999999684,-0.0205,139842.86,1358631.624,44.357,80.02901599999996,88.58565399999998,0,0.0
121,600276.SH,20200415,81.8969,82.7615,80.5418,80.999,81.8803,-0.8813000000000102,-1.0763,144663.07,1415306.445,44.357,80.03097599999995,88.49264399999998,0,0.0
122,600276.SH,20200414,81.2401,81.9218,79.8767,81.8803,80.3672,1.5131000000000083,1.8827,193455.08,1889381.723,44.357,80.11777199999996,88.38814699999999,0,0.0
123,600276.SH,20200413,80.6249,80.9491,79.2116,80.3672,79.9848,0.38239999999998986,0.4781,93329.25,900406.333,44.357,80.01568399999995,88.275819,0,0.0
124,600276.SH,20200410,80.4586,82.8696,79.727,79.9848,80.4669,-0.4820999999999884,-0.5991,171076.28,1670871.6090000004,44.357,79.95948399999996,88.14056699999999,0,0.0
125,600276.SH,20200409,78.8042,81.3066,78.5216,80.4669,78.7959,1.6709999999999925,2.1207,177080.66,1710399.981,44.357,79.92123999999995,87.99523599999999,0,0.0
126,600276.SH,20200408,78.8957,80.2259,78.3387,78.7959,79.3945,-0.5985999999999905,-0.754,161198.58,1536416.7319999996,44.357,79.84076399999995,87.83619499999998,0,0.0
127,600276.SH,20200407,78.5631,79.7935,77.7983,79.3945,77.923,1.4714999999999918,1.8884,237684.03,2257928.667,44.357,79.86304399999996,87.69023999999997,0,0.0
128,600276.SH,20200403,76.3185,78.9788,76.094,77.923,76.36,1.5630000000000024,2.0469,292103.44,2735078.003,44.357,79.74765199999996,87.52076999999997,0,0.0
129,600276.SH,20200402,74.8636,76.4764,74.5061,76.36,74.822,1.5379999999999967,2.0555,181388.7,1648761.2140000004,44.357,79.61961999999995,87.33046999999999,0,0.0
130,600276.SH,20200401,75.9693,76.0608,74.157,74.822,76.5097,-1.6876999999999924,-2.2059,193044.98,1744533.553,44.357,79.43871599999994,87.13758999999999,0,0.0
131,600276.SH,20200331,75.7947,76.6344,74.822,76.5097,75.404,1.1056999999999988,1.4664,263044.68,2400236.989,44.357,79.38384799999996,86.956887,0,0.0
132,600276.SH,20200330,74.822,76.8589,73.7247,75.404,75.5619,-0.15789999999999793,-0.209,256846.44,2322353.833,44.357,79.17268399999995,86.77102699999999,0,0.0
133,600276.SH,20200327,75.695,77.5239,74.8885,75.5619,75.0548,0.5070999999999941,0.6756,284698.59,2609107.608,44.357,78.98279999999995,86.602446,0,0.0
134,600276.SH,20200326,73.9075,76.0691,73.28399999999998,75.0548,73.9657,1.0891000000000022,1.4724,317703.56,2877001.105,44.357,78.77861999999996,86.434994,0,0.0
135,600276.SH,20200325,73.28399999999998,74.8054,72.0037,73.9657,71.214,2.7517,3.864,318446.47,2820988.078,44.357,78.64460399999996,86.25765100000001,0,0.0
136,600276.SH,20200324,69.0358,71.4966,68.9028,71.214,68.4206,2.793400000000005,4.0827,319005.49,2710737.795,44.357,78.38755199999996,86.04249100000001,0,0.0
137,600276.SH,20200323,66.5085,69.4099,65.9348,68.4206,66.6415,1.7790999999999997,2.6697,415207.7,3397352.302,44.357,77.93030799999995,85.792697,0,0.0
138,600276.SH,20200320,66.4919,67.3315,65.3945,66.6415,65.6771,0.9643999999999976,1.4684,248832.24,1986863.668,44.357,77.39191999999994,85.55011200000001,0,0.0
139,600276.SH,20200319,66.9242,68.0049,64.1641,65.6771,67.0073,-1.330200000000005,-1.9852,322310.88,2538661.497,44.357,76.85053999999995,85.31188300000002,0,0.0
140,600276.SH,20200318,67.5061,70.0501,66.7496,67.0073,67.4147,-0.4073999999999955,-0.6043,283896.86,2335986.719,44.357,76.33676399999995,85.09315600000002,0,0.0
141,600276.SH,20200317,68.2128,69.8007,65.7436,67.4147,68.2128,-0.7981000000000051,-1.17,272934.7,2216055.124,44.357,75.79106399999995,84.867203,0,0.0
142,600276.SH,20200316,70.6653,71.2472,67.7971,68.2128,70.4159,-2.203099999999992,-3.1287,289940.95,2414261.469,44.357,75.35044799999996,84.631531,0,0.0
143,600276.SH,20200313,68.3375,71.4966,68.1712,70.4159,71.8125,-1.3966000000000065,-1.9448,349671.3,2922931.307,44.357,74.95139999999995,84.42778999999999,0,0.0
144,600276.SH,20200312,72.752,73.9907,71.4966,71.8125,74.0156,-2.2031000000000063,-2.9765,250774.54,2177872.617,44.357,74.61153999999995,84.23391499999998,0,0.0
145,600276.SH,20200311,76.3102,76.3102,73.8327,74.0156,75.3209,-1.3052999999999884,-1.733,160102.43,1436872.955,44.357,74.33286799999995,84.06407099999998,0,0.0
146,600276.SH,20200310,74.1985,76.1522,73.28399999999998,75.3209,73.8992,1.4217000000000013,1.9238,262844.68,2370345.097,44.357,74.10574399999994,83.88937999999999,0,0.0
147,600276.SH,20200309,74.8636,75.9028,73.8161,73.8992,76.6926,-2.793400000000005,-3.6423,328201.79,2951425.664,44.357,73.78649999999995,83.68857199999998,0,0.0
148,600276.SH,20200306,76.4848,77.9812,76.2353,76.6926,76.2353,0.4573000000000036,0.5999,312582.61,2902987.358,44.357,73.63951599999994,83.52349799999998,0,0.0
149,600276.SH,20200305,74.4978,76.9004,73.999,76.2353,72.9931,3.242199999999997,4.4418,441925.55,4032311.153,44.357,73.48953599999996,83.342051,0,0.0
150,600276.SH,20200304,73.1593,73.2508,71.8292,72.9931,73.442,-0.4488999999999948,-0.6112,150531.0,1316422.943,44.357,73.19058399999996,83.122282,0,0.0
151,600276.SH,20200303,71.7128,74.1985,71.7128,73.442,70.8315,2.6104999999999885,3.6855,292429.99,2585791.39,44.357,72.97642799999996,82.89820199999998,0,0.0
152,600276.SH,20200302,70.7068,71.8375,69.1023,70.8315,69.9087,0.9228000000000094,1.32,269891.62,2293961.247,44.357,72.63390799999995,82.66051699999998,0,0.0
153,600276.SH,20200228,71.4966,71.9788,69.5512,69.9087,72.5026,-2.593900000000005,-3.5777,269596.78,2290273.511,44.357,72.31333599999995,82.40570399999999,0,0.0
154,600276.SH,20200227,72.328,73.1593,71.74600000000002,72.5026,72.0619,0.4407000000000068,0.6116,190021.79,1655869.3390000004,44.357,72.15903999999995,82.18283,0,0.0
155,600276.SH,20200226,73.0762,73.15100000000002,71.9123,72.0619,73.417,-1.3551000000000073,-1.8458,229985.36,2000880.351,44.357,72.04863599999995,81.90974899999999,0,0.0
156,600276.SH,20200225,72.6356,74.8137,72.4942,73.417,73.4752,-0.05819999999999936,-0.0792,231843.51,2056139.171,44.357,71.92492799999994,81.65021899999999,0,0.0
157,600276.SH,20200224,74.7971,74.8636,72.7852,73.4752,74.9883,-1.5130999999999943,-2.0178,279507.56,2473859.353,44.357,71.84777599999994,81.391971,0,0.0
158,600276.SH,20200221,75.0798,75.404,74.7223,74.9883,75.4871,-0.4988000000000028,-0.6608,193347.18,1743549.9030000004,44.357,71.82483199999994,81.176954,0,0.0
159,600276.SH,20200220,74.9717,75.7199,74.1985,75.4871,74.556,0.9311000000000008,1.2489,160275.53,1451548.142,44.357,71.84212399999994,80.968525,0,0.0
160,600276.SH,20200219,75.1463,75.5703,74.3149,74.556,75.3209,-0.7648999999999972,-1.0155,168513.31,1515228.293,44.357,71.86573599999994,80.75058499999999,0,0.0
161,600276.SH,20200218,76.809,77.7734,75.0216,75.3209,76.8007,-1.4798000000000116,-1.9268,227545.16,2074194.351,44.357,72.03001199999994,80.47389399999999,0,0.0
162,600276.SH,20200217,76.1106,77.1415,75.695,76.8007,76.1106,0.690100000000001,0.9067,162569.91,1497322.211,44.357,72.36521599999995,80.25760099999998,0,0.0
163,600276.SH,20200214,76.1938,76.8589,75.6617,76.1106,76.0275,0.08310000000000173,0.1093,150103.25,1377251.11,44.357,72.74397999999995,80.020507,0,0.0
164,600276.SH,20200213,77.4907,77.8482,75.8695,76.0275,77.2829,-1.2553999999999943,-1.6244,185216.31,1705612.843,44.357,73.15799599999994,79.78728199999999,0,0.0
165,600276.SH,20200212,75.24600000000002,77.2829,75.0714,77.2829,74.9467,2.336199999999991,3.1171,249630.47,2304729.552,44.357,73.56901999999994,79.57501099999999,0,0.0
166,600276.SH,20200211,73.9907,75.5619,73.5833,74.9467,73.575,1.3717000000000041,1.8644,229187.42,2068042.638,44.357,73.87029999999993,79.35387799999998,0,0.0
167,600276.SH,20200210,73.7413,73.9075,72.5774,73.575,74.5311,-0.9560999999999922,-1.2828,165484.22,1459245.759,44.357,74.08478799999993,79.11672799999998,0,0.0
168,600276.SH,20200207,75.2377,75.3209,73.0263,74.5311,74.8969,-0.3658000000000072,-0.4884,224676.53,2000843.763,44.357,74.24939599999993,78.93073899999999,0,0.0
169,600276.SH,20200206,74.3648,75.9859,73.4004,74.8969,73.9159,0.9810000000000088,1.3272,308324.8,2772379.774,44.357,74.37277199999993,78.76090799999999,0,0.0
170,600276.SH,20200205,72.328,73.9657,71.7377,73.9159,72.1201,1.7957999999999998,2.49,296758.28,2594153.242,44.357,74.36878399999993,78.58806699999998,0,0.0
171,600276.SH,20200204,71.0311,73.2258,69.385,72.1201,71.0477,1.0723999999999876,1.5094,324330.85,2781000.93,44.357,74.24075199999994,78.39876799999998,0,0.0
