,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,601898.SH,20200917,4.07,4.09,4.04,4.05,4.07,-0.020000000000000462,-0.49,67159.0,27293.817,1.209
1,601898.SH,20200916,4.04,4.09,4.03,4.07,4.05,0.020000000000000462,0.49,59441.35,24151.902,1.209
2,601898.SH,20200915,4.05,4.07,4.03,4.05,4.06,-0.009999999999999787,-0.25,56123.19,22697.596,1.209
3,601898.SH,20200914,4.07,4.08,4.04,4.06,4.06,0.0,0.0,78033.11,31642.16,1.209
4,601898.SH,20200911,4.12,4.14,4.03,4.06,4.12,-0.0600000000000005,-1.46,135372.48,55055.049,1.209
