,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,600004.SH,20200917,14.5,14.7,14.34,14.48,14.62,-0.1399999999999988,-0.96,139601.05,202321.979,2.607
1,600004.SH,20200916,14.52,14.9,14.48,14.62,14.56,0.05999999999999872,0.41,185438.94,272273.732,2.607
2,600004.SH,20200915,14.22,14.56,14.1,14.56,14.31,0.25,1.75,246072.25,353731.018,2.607
3,600004.SH,20200914,14.55,14.6,14.15,14.31,14.5,-0.1899999999999995,-1.31,292023.82,419183.357,2.607
4,600004.SH,20200911,15.13,15.13,14.25,14.5,15.08,-0.5800000000000001,-3.85,357411.33,519812.615,2.607
