,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,603986.SH,20200918,180.06,183.33,178.79,182.8,180.75,2.0500000000000114,1.1342,62129.91,1126338.362,3.959
1,603986.SH,20200917,178.5,183.2,175.0,180.75,178.78,1.9699999999999989,1.1019,77928.67,1400727.209,3.959
2,603986.SH,20200916,179.88,182.74,178.1,178.78,180.5,-1.7199999999999989,-0.9529,51785.72,933625.487,3.959
3,603986.SH,20200915,176.88,184.6,174.4,180.5,178.03,2.469999999999999,1.3874,81268.15,1456973.74,3.959
4,603986.SH,20200914,180.5,182.2,176.8,178.03,178.9,-0.8700000000000045,-0.4863,56010.17,1003911.961,3.959
5,603986.SH,20200911,175.99,179.59,174.4,178.9,174.5,4.400000000000006,2.5215,59666.1,1059771.851,3.959
