,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,300601.SZ,20200915,171.2,180.0,170.08,178.58,171.2,7.380000000000024,4.31,57709.33,1012588.213,1.512
1,300601.SZ,20200914,175.0,182.28,169.6,171.2,168.38,2.819999999999993,1.67,92762.45,1628550.605,1.512
2,300601.SZ,20200911,167.01,175.0,166.44,168.38,167.0,1.3799999999999955,0.83,52199.89,886287.116,1.512
3,300601.SZ,20200910,164.51,175.88,158.1,167.0,162.0,5.0,3.09,115660.48,1959860.468,1.512
4,300601.SZ,20200909,172.12,173.0,156.0,162.0,194.18,-32.18000000000001,-16.57,161775.68,2628295.792,1.512
5,300601.SZ,20200908,195.0,197.58,190.21,194.18,192.0,2.180000000000007,1.14,34628.6,670966.833,1.512
6,300601.SZ,20200907,194.5,203.8,191.58,192.0,195.91,-3.9099999999999966,-2.0,49524.03,977939.829,1.512
7,300601.SZ,20200904,191.1,198.01,188.5,195.91,193.47,2.4399999999999977,1.26,40876.93,791712.122,1.512
8,300601.SZ,20200903,194.22,199.1,193.3,193.47,194.22,-0.75,-0.39,40382.97,790102.634,1.512
9,300601.SZ,20200902,193.51,196.48,191.03,194.22,195.28,-1.0600000000000023,-0.54,33158.48,641823.759,1.512
10,300601.SZ,20200901,197.93,199.38,192.61,195.28,198.0,-2.719999999999999,-1.37,42540.08,828833.91,1.512
11,300601.SZ,20200831,207.44,207.44,197.31,198.0,206.43,-8.430000000000007,-4.08,66410.85,1329625.377,1.512
12,300601.SZ,20200828,199.03,208.55,195.0,206.43,198.33,8.099999999999994,4.08,63923.92,1296220.225,1.512
13,300601.SZ,20200827,194.92,204.42,192.01,198.33,194.8,3.530000000000001,1.81,45100.14,894189.003,1.512
14,300601.SZ,20200826,200.22,205.88,194.56,194.8,200.6,-5.799999999999983,-2.89,50430.93,1001182.441,1.512
15,300601.SZ,20200825,201.0,206.5,200.0,200.6,199.99,0.6099999999999852,0.31,46692.47,949796.041,1.512
16,300601.SZ,20200824,204.0,204.52,189.05,199.99,206.05,-6.060000000000002,-2.94,78393.35,1543727.12,1.512
17,300601.SZ,20200821,201.2,211.0,201.2,206.05,197.26,8.79000000000002,4.46,65891.46,1363846.403,1.512
18,300601.SZ,20200820,200.03,204.87,196.0,197.26,199.13,-1.8700000000000045,-0.94,53576.41,1066575.856,1.512
19,300601.SZ,20200819,210.13,210.98,196.0,199.13,211.11,-11.980000000000018,-5.67,69376.74,1397283.863,1.512
20,300601.SZ,20200818,206.78,222.13,206.78,211.11,207.0,4.110000000000014,1.99,58350.7,1259719.558,1.512
21,300601.SZ,20200817,201.0,208.66,197.5,207.0,199.34,7.659999999999997,3.84,63627.93,1294782.132,1.512
