,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,600031.SH,20200915,22.92,24.1,22.67,24.02,22.94,1.0799999999999983,4.71,910780.96,2158226.673,48.24
1,600031.SH,20200914,23.3,23.5,22.73,22.94,23.07,-0.129999999999999,-0.56,605913.51,1390969.678,48.24
2,600031.SH,20200911,22.74,23.19,22.4,23.07,22.86,0.21000000000000085,0.92,475510.25,1087238.126,48.24
3,600031.SH,20200910,22.57,23.2,22.55,22.86,22.39,0.46999999999999886,2.1,734638.61,1686139.539,48.24
4,600031.SH,20200909,23.02,23.03,22.07,22.39,23.38,-0.9899999999999984,-4.23,788890.76,1769326.526,48.24
5,600031.SH,20200908,22.6,23.38,22.43,23.38,22.41,0.9699999999999989,4.33,741714.73,1698997.902,48.24
6,600031.SH,20200907,23.26,23.3,22.15,22.41,23.18,-0.7699999999999996,-3.32,744515.9,1690659.967,48.24
7,600031.SH,20200904,23.26,23.7,22.9,23.18,23.78,-0.6000000000000014,-2.52,745187.65,1728850.789,48.24
8,600031.SH,20200903,23.6,24.39,23.3,23.78,23.21,0.5700000000000003,2.46,1134896.17,2705479.227,48.24
9,600031.SH,20200902,22.58,23.35,22.29,23.21,22.2,1.0100000000000016,4.55,999767.39,2286144.915,48.24
10,600031.SH,20200901,22.33,22.4,21.95,22.2,22.14,0.05999999999999872,0.27,424245.27,939907.14,48.24
11,600031.SH,20200831,22.57,23.15,22.13,22.14,22.35,-0.21000000000000085,-0.94,751450.31,1692195.989,48.24
12,600031.SH,20200828,21.24,22.53,21.24,22.35,22.68,-0.3299999999999983,-1.46,1227940.63,2716370.595,48.24
13,600031.SH,20200827,22.56,22.9,22.3,22.68,22.25,0.4299999999999997,1.93,871875.18,1976006.013,48.24
14,600031.SH,20200826,22.42,22.85,22.0,22.25,22.42,-0.1700000000000017,-0.76,740499.94,1657908.985,48.24
15,600031.SH,20200825,22.2,22.59,21.88,22.42,21.98,0.4400000000000013,2.0,859928.24,1920986.843,48.24
16,600031.SH,20200824,21.11,22.19,20.99,21.98,21.1,0.879999999999999,4.17,1295134.94,2840129.872,48.24
17,600031.SH,20200821,21.45,21.54,20.85,21.1,21.31,-0.2099999999999973,-0.99,467555.91,986358.125,48.24
18,600031.SH,20200820,21.2,21.84,21.07,21.31,21.26,0.04999999999999716,0.24,596337.12,1278795.742,48.24
19,600031.SH,20200819,21.19,21.75,21.17,21.26,21.19,0.07000000000000028,0.33,728040.89,1563829.654,48.24
20,600031.SH,20200818,21.3,21.34,21.06,21.19,21.3,-0.10999999999999943,-0.52,387062.25,820800.197,48.24
21,600031.SH,20200817,20.45,21.4,20.45,21.3,20.4,0.9000000000000021,4.41,952736.29,2006173.246,48.24
