,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,600606.SH,20200917,7.01,7.05,6.95,6.95,7.04,-0.08999999999999986,-1.28,349305.51,244025.864,135.776
1,600606.SH,20200916,7.03,7.25,6.91,7.04,7.03,0.009999999999999787,0.14,621768.48,440793.06,135.776
2,600606.SH,20200915,6.89,7.08,6.89,7.03,6.91,0.1200000000000001,1.74,412567.97,288674.547,135.776
3,600606.SH,20200914,7.0,7.04,6.87,6.91,7.01,-0.09999999999999964,-1.43,422268.22,292864.261,135.776
4,600606.SH,20200911,6.95,7.06,6.87,7.01,6.98,0.02999999999999936,0.43,421597.28,294248.166,135.776
