,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,601229.SH,20200915,8.35,8.4,8.29,8.38,8.35,0.030000000000001137,0.36,214057.81,179019.012,2.7
1,601229.SH,20200914,8.29,8.35,8.24,8.35,8.28,0.07000000000000028,0.85,215211.76,178458.543,2.7
2,601229.SH,20200911,8.45,8.46,8.26,8.28,8.43,-0.15000000000000036,-1.78,293991.75,244277.821,2.7
3,601229.SH,20200910,8.52,8.54,8.4,8.43,8.5,-0.07000000000000028,-0.82,204732.13,173266.975,2.7
4,601229.SH,20200909,8.46,8.56,8.43,8.5,8.5,0.0,0.0,264980.21,225248.396,2.7
5,601229.SH,20200908,8.42,8.54,8.41,8.5,8.41,0.08999999999999986,1.07,288388.58,245167.6,2.7
6,601229.SH,20200907,8.4,8.54,8.4,8.41,8.44,-0.02999999999999936,-0.36,223724.79,189460.842,2.7
7,601229.SH,20200904,8.39,8.47,8.38,8.44,8.46,-0.02000000000000135,-0.24,180612.88,152110.955,2.7
8,601229.SH,20200903,8.42,8.48,8.36,8.46,8.38,0.08000000000000007,0.95,286459.9,241851.037,2.7
9,601229.SH,20200902,8.39,8.42,8.27,8.38,8.38,0.0,0.0,259308.33,216789.08,2.7
10,601229.SH,20200901,8.41,8.45,8.35,8.38,8.42,-0.03999999999999915,-0.48,259274.76,217864.93,2.7
11,601229.SH,20200831,8.4,8.51,8.38,8.42,8.36,0.0600000000000005,0.72,433369.85,366345.379,2.7
12,601229.SH,20200828,8.23,8.37,8.22,8.36,8.22,0.1399999999999988,1.7,316534.26,262900.284,2.7
13,601229.SH,20200827,8.26,8.27,8.2,8.22,8.25,-0.02999999999999936,-0.36,164540.83,135359.4,2.7
14,601229.SH,20200826,8.35,8.38,8.24,8.25,8.36,-0.10999999999999943,-1.32,195896.38,162461.284,2.7
15,601229.SH,20200825,8.42,8.44,8.33,8.36,8.38,-0.02000000000000135,-0.24,135170.6,113430.209,2.7
16,601229.SH,20200824,8.42,8.46,8.38,8.38,8.39,-0.009999999999999787,-0.12,165163.86,138920.039,2.7
17,601229.SH,20200821,8.43,8.44,8.36,8.39,8.39,0.0,0.0,137188.0,115225.339,2.7
18,601229.SH,20200820,8.47,8.47,8.39,8.39,8.47,-0.08000000000000007,-0.94,166017.69,139839.335,2.7
19,601229.SH,20200819,8.56,8.63,8.46,8.47,8.58,-0.10999999999999943,-1.28,231606.88,197539.431,2.7
20,601229.SH,20200818,8.67,8.67,8.55,8.58,8.72,-0.14000000000000057,-1.61,310428.22,266812.906,2.7
21,601229.SH,20200817,8.53,8.82,8.52,8.72,8.53,0.19000000000000128,2.23,712349.44,619552.833,2.7
