,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,601398.SH,20200918,4.95,4.98,4.93,4.98,4.94,0.040000000000000036,0.8097,2607344.28,1293690.927,1.869
1,601398.SH,20200917,4.94,4.95,4.92,4.94,4.94,0.0,0.0,1208863.68,596571.628,1.869
2,601398.SH,20200916,4.92,4.94,4.9,4.94,4.92,0.020000000000000462,0.4065,1076156.27,530226.172,1.869
3,601398.SH,20200915,4.92,4.93,4.91,4.92,4.93,-0.009999999999999787,-0.2028,828081.03,407040.417,1.869
4,601398.SH,20200914,4.93,4.94,4.91,4.93,4.93,0.0,0.0,1027571.21,505351.326,1.869
5,601398.SH,20200911,4.9,4.95,4.9,4.93,4.91,0.019999999999999574,0.4073,1494302.13,735936.771,1.869
