,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,300003.SZ,20200915,34.0,34.44,33.66,34.24,34.07,0.1700000000000017,0.5,234699.3,799411.667,4.33
1,300003.SZ,20200914,34.95,35.0,33.41,34.07,34.56,-0.490000000000002,-1.42,282381.44,966045.222,4.33
2,300003.SZ,20200911,34.5,34.79,33.94,34.56,34.88,-0.3200000000000003,-0.92,324915.34,1119029.805,4.33
3,300003.SZ,20200910,36.29,36.64,34.82,34.88,35.94,-1.0599999999999952,-2.95,196855.34,703038.983,4.33
4,300003.SZ,20200909,36.75,37.2,35.68,35.94,36.83,-0.8900000000000006,-2.42,203669.23,738692.365,4.33
5,300003.SZ,20200908,36.79,37.1,36.2,36.83,36.76,0.07000000000000028,0.19,158158.24,579262.802,4.33
6,300003.SZ,20200907,38.0,38.36,36.38,36.76,37.84,-1.0800000000000054,-2.85,214968.53,801819.135,4.33
7,300003.SZ,20200904,37.3,38.08,37.15,37.84,38.06,-0.21999999999999886,-0.58,179934.23,677147.057,4.33
8,300003.SZ,20200903,39.16,39.3,37.91,38.06,38.96,-0.8999999999999986,-2.31,214844.22,830022.101,4.33
9,300003.SZ,20200902,39.4,39.49,38.52,38.96,39.25,-0.28999999999999915,-0.74,186286.86,724577.916,4.33
10,300003.SZ,20200901,38.97,39.75,38.76,39.25,38.76,0.490000000000002,1.26,189654.57,744331.381,4.33
11,300003.SZ,20200831,39.85,39.97,38.51,38.76,39.0,-0.240000000000002,-0.62,230611.74,902993.054,4.33
12,300003.SZ,20200828,37.88,39.0,37.71,39.0,37.14,1.8599999999999994,5.01,284224.25,1093601.002,4.33
13,300003.SZ,20200827,38.0,38.1,35.97,37.14,38.13,-0.990000000000002,-2.6,323101.89,1186421.945,4.33
14,300003.SZ,20200826,38.31,38.97,37.81,38.13,38.29,-0.1599999999999966,-0.42,202735.03,778456.813,4.33
15,300003.SZ,20200825,38.49,39.15,38.02,38.29,38.46,-0.1700000000000017,-0.44,190822.93,735390.628,4.33
16,300003.SZ,20200824,37.83,38.82,37.1,38.46,37.54,0.9200000000000017,2.45,207056.83,791129.028,4.33
17,300003.SZ,20200821,38.05,38.75,37.21,37.54,37.8,-0.259999999999998,-0.69,184070.01,698252.461,4.33
18,300003.SZ,20200820,37.9,38.46,37.19,37.8,38.05,-0.25,-0.66,149149.26,564931.151,4.33
19,300003.SZ,20200819,39.0,39.32,38.02,38.05,38.99,-0.9400000000000048,-2.41,211690.65,818279.731,4.33
20,300003.SZ,20200818,38.83,39.23,38.62,38.99,38.81,0.17999999999999972,0.46,191298.55,743891.528,4.33
21,300003.SZ,20200817,38.77,39.08,38.05,38.81,38.8,0.010000000000005116,0.03,261463.74,1010983.013,4.33
