,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,601577.SH,20200917,8.92,9.01,8.9,8.91,8.95,-0.03999999999999915,-0.45,61911.24,55375.304,1.067
1,601577.SH,20200916,8.97,9.06,8.91,8.95,8.94,0.009999999999999787,0.11,88876.2,79892.371,1.067
2,601577.SH,20200915,8.88,8.98,8.84,8.94,8.93,0.009999999999999787,0.11,104702.83,93553.122,1.067
3,601577.SH,20200914,8.85,8.96,8.81,8.93,8.89,0.03999999999999915,0.45,107100.31,94966.494,1.067
4,601577.SH,20200911,8.99,9.04,8.82,8.89,9.01,-0.11999999999999922,-1.33,136316.28,121386.312,1.067
