,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,002252.SZ,20200918,8.43,8.6,8.4,8.59,8.45,0.14000000000000057,1.6568,233196.37,198346.622,24.126
1,002252.SZ,20200917,8.5,8.53,8.38,8.45,8.49,-0.040000000000000924,-0.4711,215728.03,182088.493,24.126
2,002252.SZ,20200916,8.57,8.64,8.45,8.49,8.58,-0.08999999999999986,-1.049,159196.17,135572.821,24.126
3,002252.SZ,20200915,8.59,8.6,8.5,8.58,8.59,-0.009999999999999787,-0.1164,150088.59,128504.334,24.126
4,002252.SZ,20200914,8.53,8.63,8.48,8.59,8.47,0.11999999999999922,1.4168,210292.69,180282.509,24.126
5,002252.SZ,20200911,8.4,8.49,8.37,8.47,8.41,0.0600000000000005,0.7134,189649.42,160240.337,24.126
