,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
0,002271.SZ,20200918,55.45,58.88,55.45,58.88,55.43,3.450000000000003,6.2241,164409.58,948214.465,22.294
1,002271.SZ,20200917,56.0,56.25,54.6,55.43,56.24,-0.8100000000000023,-1.4403,81473.96,450827.923,22.294
2,002271.SZ,20200916,55.49,57.1,55.28,56.24,55.46,0.7800000000000011,1.4064,101561.85,571495.442,22.294
3,002271.SZ,20200915,54.99,55.9,53.82,55.46,55.0,0.46000000000000085,0.8364,130794.31,716189.123,22.294
4,002271.SZ,20200914,55.5,55.5,54.28,55.0,54.91,0.09000000000000341,0.1639,114374.52,627358.403,22.294
5,002271.SZ,20200911,53.94,55.65,53.94,54.91,53.82,1.0899999999999963,2.0253,109555.68,600431.982,22.294
