date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,t1open,t1_ret_on_t1open,t2_ret_on_t1open,t3_ret_on_t1open,t4_ret_on_t1open,t5_ret_on_t1open,t6_ret_on_t1open,t7_ret_on_t1open,t8_ret_on_t1open,t9_ret_on_t1open,t10_ret_on_t1open,t11_ret_on_t1open,t12_ret_on_t1open,t13_ret_on_t1open,t14_ret_on_t1open,t15_ret_on_t1open,t16_ret_on_t1open,t17_ret_on_t1open,t18_ret_on_t1open,t19_ret_on_t1open,t20_ret_on_t1open,t21_ret_on_t1open,t22_ret_on_t1open,t23_ret_on_t1open,t24_ret_on_t1open,t25_ret_on_t1open,t26_ret_on_t1open,t27_ret_on_t1open,t28_ret_on_t1open,t29_ret_on_t1open,t30_ret_on_t1open,t31_ret_on_t1open,t32_ret_on_t1open,t33_ret_on_t1open,t34_ret_on_t1open,t35_ret_on_t1open,t36_ret_on_t1open,t37_ret_on_t1open,t38_ret_on_t1open,t39_ret_on_t1open,t40_ret_on_t1open
2005-01-18,000002.SZ,20050118,1.01,1.02,1.0,1.02,1.01,0.010000000000000007,0.99,56278.55,30599.267000000003,28.625,1.01,-0.990099009900991,0.0,3.960396039603964,5.940594059405946,5.940594059405946,4.950495049504955,3.960396039603964,3.960396039603964,4.950495049504955,4.950495049504955,9.90099009900991,8.910891089108919,11.88118811881187,13.861386138613852,11.88118811881187,8.910891089108919,10.8910891089109,11.88118811881187,10.8910891089109,8.910891089108919,8.910891089108919,4.950495049504955,5.940594059405946,3.960396039603964,6.930693069306937,6.930693069306937,7.920792079207928,6.930693069306937,5.940594059405946,4.950495049504955,2.970297029702973,0.990099009900991,-2.970297029702973,0.0,0.990099009900991,1.980198019801982,3.960396039603964,3.960396039603964,3.960396039603964,2.970297029702973
2005-01-19,000002.SZ,20050119,1.01,1.02,1.0,1.0,1.02,-0.02000000000000001,-1.96,44977.17,24547.5675,28.625,1.0,1.0000000000000009,5.000000000000004,7.000000000000006,7.000000000000006,6.000000000000005,5.000000000000004,5.000000000000004,6.000000000000005,6.000000000000005,11.00000000000001,10.000000000000009,12.99999999999999,14.999999999999991,12.99999999999999,10.000000000000009,12.00000000000001,12.99999999999999,12.00000000000001,10.000000000000009,10.000000000000009,6.000000000000005,7.000000000000006,5.000000000000004,8.000000000000007,8.000000000000007,9.000000000000007,8.000000000000007,7.000000000000006,6.000000000000005,4.0000000000000036,2.0000000000000018,-2.0000000000000018,1.0000000000000009,2.0000000000000018,3.0000000000000027,5.000000000000004,5.000000000000004,5.000000000000004,4.0000000000000036,3.0000000000000027
2005-01-20,000002.SZ,20050120,1.0,1.02,0.99,1.01,1.0,0.010000000000000007,1.0,56536.45,30611.3777,28.625,1.01,3.960396039603964,5.940594059405946,5.940594059405946,4.950495049504955,3.960396039603964,3.960396039603964,4.950495049504955,4.950495049504955,9.90099009900991,8.910891089108919,11.88118811881187,13.861386138613852,11.88118811881187,8.910891089108919,10.8910891089109,11.88118811881187,10.8910891089109,8.910891089108919,8.910891089108919,4.950495049504955,5.940594059405946,3.960396039603964,6.930693069306937,6.930693069306937,7.920792079207928,6.930693069306937,5.940594059405946,4.950495049504955,2.970297029702973,0.990099009900991,-2.970297029702973,0.0,0.990099009900991,1.980198019801982,3.960396039603964,3.960396039603964,3.960396039603964,2.970297029702973,1.980198019801982,1.980198019801982
2005-01-21,000002.SZ,20050121,1.01,1.06,1.01,1.05,1.01,0.040000000000000036,3.96,180824.49,100951.09800000001,28.625,1.06,0.9433962264151052,0.9433962264151052,0.0,-0.9433962264150941,-0.9433962264150941,0.0,0.0,4.716981132075482,3.7735849056603765,6.603773584905648,8.490566037735835,6.603773584905648,3.7735849056603765,5.660377358490565,6.603773584905648,5.660377358490565,3.7735849056603765,3.7735849056603765,0.0,0.9433962264151052,-0.9433962264150941,1.8867924528301883,1.8867924528301883,2.8301886792452935,1.8867924528301883,0.9433962264151052,0.0,-1.8867924528301883,-3.7735849056603765,-7.547169811320764,-4.716981132075471,-3.7735849056603765,-2.8301886792452824,-0.9433962264150941,-0.9433962264150941,-0.9433962264150941,-1.8867924528301883,-2.8301886792452824,-2.8301886792452824,-2.8301886792452824
2005-01-24,000002.SZ,20050124,1.06,1.08,1.05,1.07,1.05,0.02000000000000001,1.9,190921.17,109562.0771,28.625,1.07,0.0,-0.9345794392523366,-1.869158878504673,-1.869158878504673,-0.9345794392523366,-0.9345794392523366,3.738317757009346,2.8037383177570208,5.607476635513997,7.47663551401867,5.607476635513997,2.8037383177570208,4.672897196261694,5.607476635513997,4.672897196261694,2.8037383177570208,2.8037383177570208,-0.9345794392523366,0.0,-1.869158878504673,0.9345794392523477,0.9345794392523477,1.869158878504673,0.9345794392523477,0.0,-0.9345794392523366,-2.8037383177570097,-4.672897196261683,-8.41121495327104,-5.607476635514019,-4.672897196261683,-3.738317757009346,-1.869158878504673,-1.869158878504673,-1.869158878504673,-2.8037383177570097,-3.738317757009346,-3.738317757009346,-3.738317757009346,-0.9345794392523366
2005-01-25,000002.SZ,20050125,1.07,1.08,1.05,1.07,1.07,0.0,0.0,120132.78,68954.4966,28.625,1.07,-0.9345794392523366,-1.869158878504673,-1.869158878504673,-0.9345794392523366,-0.9345794392523366,3.738317757009346,2.8037383177570208,5.607476635513997,7.47663551401867,5.607476635513997,2.8037383177570208,4.672897196261694,5.607476635513997,4.672897196261694,2.8037383177570208,2.8037383177570208,-0.9345794392523366,0.0,-1.869158878504673,0.9345794392523477,0.9345794392523477,1.869158878504673,0.9345794392523477,0.0,-0.9345794392523366,-2.8037383177570097,-4.672897196261683,-8.41121495327104,-5.607476635514019,-4.672897196261683,-3.738317757009346,-1.869158878504673,-1.869158878504673,-1.869158878504673,-2.8037383177570097,-3.738317757009346,-3.738317757009346,-3.738317757009346,-0.9345794392523366,-1.869158878504673
2005-01-26,000002.SZ,20050126,1.07,1.07,1.04,1.06,1.07,-0.010000000000000007,-0.93,123628.93,70488.793,28.625,1.04,0.9615384615384581,0.9615384615384581,1.9230769230769162,1.9230769230769162,6.730769230769229,5.769230769230771,8.653846153846146,10.576923076923062,8.653846153846146,5.769230769230771,7.692307692307709,8.653846153846146,7.692307692307709,5.769230769230771,5.769230769230771,1.9230769230769162,2.8846153846153966,0.9615384615384581,3.8461538461538547,3.8461538461538547,4.807692307692313,3.8461538461538547,2.8846153846153966,1.9230769230769162,0.0,-1.9230769230769273,-5.769230769230771,-2.8846153846153855,-1.9230769230769273,-0.9615384615384581,0.9615384615384581,0.9615384615384581,0.9615384615384581,0.0,-0.9615384615384581,-0.9615384615384581,-0.9615384615384581,1.9230769230769162,0.9615384615384581,0.0
2005-01-27,000002.SZ,20050127,1.04,1.07,1.04,1.05,1.06,-0.010000000000000007,-0.94,79820.15,45387.5444,28.625,1.05,0.0,0.952380952380949,0.952380952380949,5.714285714285716,4.761904761904767,7.619047619047614,9.523809523809511,7.619047619047614,4.761904761904767,6.666666666666665,7.619047619047614,6.666666666666665,4.761904761904767,4.761904761904767,0.952380952380949,1.904761904761898,0.0,2.857142857142869,2.857142857142869,3.809523809523818,2.857142857142869,1.904761904761898,0.952380952380949,-0.952380952380949,-2.857142857142858,-6.666666666666677,-3.809523809523818,-2.857142857142858,-1.904761904761909,0.0,0.0,0.0,-0.952380952380949,-1.904761904761909,-1.904761904761909,-1.904761904761909,0.952380952380949,0.0,-0.952380952380949,1.904761904761898
2005-01-28,000002.SZ,20050128,1.05,1.06,1.05,1.05,1.05,0.0,0.0,59157.3,33522.7981,28.625,1.05,0.952380952380949,0.952380952380949,5.714285714285716,4.761904761904767,7.619047619047614,9.523809523809511,7.619047619047614,4.761904761904767,6.666666666666665,7.619047619047614,6.666666666666665,4.761904761904767,4.761904761904767,0.952380952380949,1.904761904761898,0.0,2.857142857142869,2.857142857142869,3.809523809523818,2.857142857142869,1.904761904761898,0.952380952380949,-0.952380952380949,-2.857142857142858,-6.666666666666677,-3.809523809523818,-2.857142857142858,-1.904761904761909,0.0,0.0,0.0,-0.952380952380949,-1.904761904761909,-1.904761904761909,-1.904761904761909,0.952380952380949,0.0,-0.952380952380949,1.904761904761898,2.857142857142869
2005-01-31,000002.SZ,20050131,1.05,1.06,1.04,1.06,1.05,0.010000000000000007,0.95,53244.13,30211.8904,28.625,1.06,0.0,4.716981132075482,3.7735849056603765,6.603773584905648,8.490566037735835,6.603773584905648,3.7735849056603765,5.660377358490565,6.603773584905648,5.660377358490565,3.7735849056603765,3.7735849056603765,0.0,0.9433962264151052,-0.9433962264150941,1.8867924528301883,1.8867924528301883,2.8301886792452935,1.8867924528301883,0.9433962264151052,0.0,-1.8867924528301883,-3.7735849056603765,-7.547169811320764,-4.716981132075471,-3.7735849056603765,-2.8301886792452824,-0.9433962264150941,-0.9433962264150941,-0.9433962264150941,-1.8867924528301883,-2.8301886792452824,-2.8301886792452824,-2.8301886792452824,0.0,-0.9433962264150941,-1.8867924528301883,0.9433962264151052,1.8867924528301883,1.8867924528301883
2005-02-01,000002.SZ,20050201,1.06,1.07,1.05,1.06,1.06,0.0,0.0,61144.86,34966.8066,28.625,1.07,3.738317757009346,2.8037383177570208,5.607476635513997,7.47663551401867,5.607476635513997,2.8037383177570208,4.672897196261694,5.607476635513997,4.672897196261694,2.8037383177570208,2.8037383177570208,-0.9345794392523366,0.0,-1.869158878504673,0.9345794392523477,0.9345794392523477,1.869158878504673,0.9345794392523477,0.0,-0.9345794392523366,-2.8037383177570097,-4.672897196261683,-8.41121495327104,-5.607476635514019,-4.672897196261683,-3.738317757009346,-1.869158878504673,-1.869158878504673,-1.869158878504673,-2.8037383177570097,-3.738317757009346,-3.738317757009346,-3.738317757009346,-0.9345794392523366,-1.869158878504673,-2.8037383177570097,0.0,0.9345794392523477,0.9345794392523477,-0.9345794392523366
2005-02-02,000002.SZ,20050202,1.07,1.11,1.06,1.11,1.06,0.05000000000000005,4.72,203084.45,119509.47,28.625,1.11,-0.9009009009009028,1.8018018018017834,3.603603603603589,1.8018018018017834,-0.9009009009009028,0.9009009009008917,1.8018018018017834,0.9009009009008917,-0.9009009009009028,-0.9009009009009028,-4.504504504504503,-3.603603603603611,-5.405405405405405,-2.7027027027027084,-2.7027027027027084,-1.8018018018018056,-2.7027027027027084,-3.603603603603611,-4.504504504504503,-6.3063063063063085,-8.108108108108114,-11.711711711711725,-9.009009009009016,-8.108108108108114,-7.207207207207212,-5.405405405405405,-5.405405405405405,-5.405405405405405,-6.3063063063063085,-7.207207207207212,-7.207207207207212,-7.207207207207212,-4.504504504504503,-5.405405405405405,-6.3063063063063085,-3.603603603603611,-2.7027027027027084,-2.7027027027027084,-4.504504504504503,-3.603603603603611
2005-02-03,000002.SZ,20050203,1.11,1.14,1.09,1.1,1.11,-0.010000000000000007,-0.9,240373.21,144726.4441,28.625,1.09,3.66972477064218,5.504587155963292,3.66972477064218,0.917431192660545,2.752293577981657,3.66972477064218,2.752293577981657,0.917431192660545,0.917431192660545,-2.752293577981657,-1.834862385321101,-3.669724770642202,-0.9174311926605561,-0.9174311926605561,0.0,-0.9174311926605561,-1.834862385321101,-2.752293577981657,-4.587155963302758,-6.422018348623859,-10.091743119266061,-7.339449541284415,-6.422018348623859,-5.5045871559633035,-3.669724770642202,-3.669724770642202,-3.669724770642202,-4.587155963302758,-5.5045871559633035,-5.5045871559633035,-5.5045871559633035,-2.752293577981657,-3.669724770642202,-4.587155963302758,-1.834862385321101,-0.9174311926605561,-0.9174311926605561,-2.752293577981657,-1.834862385321101,-0.9174311926605561
2005-02-04,000002.SZ,20050204,1.09,1.14,1.09,1.13,1.1,0.029999999999999805,2.73,198652.17,120357.2797,28.625,1.14,0.8771929824561431,-0.8771929824561431,-3.50877192982455,-1.754385964912264,-0.8771929824561431,-1.754385964912264,-3.50877192982455,-3.50877192982455,-7.017543859649111,-6.140350877192969,-7.894736842105255,-5.263157894736825,-5.263157894736825,-4.3859649122806825,-5.263157894736825,-6.140350877192969,-7.017543859649111,-8.771929824561397,-10.526315789473673,-14.035087719298245,-11.403508771929815,-10.526315789473673,-9.64912280701753,-7.894736842105255,-7.894736842105255,-7.894736842105255,-8.771929824561397,-9.64912280701753,-9.64912280701753,-9.64912280701753,-7.017543859649111,-7.894736842105255,-8.771929824561397,-6.140350877192969,-5.263157894736825,-5.263157894736825,-7.017543859649111,-6.140350877192969,-5.263157894736825,-5.263157894736825
2005-02-16,000002.SZ,20050216,1.14,1.17,1.14,1.15,1.13,0.02000000000000001,1.77,189805.99,117548.5113,28.625,1.15,-1.7391304347826098,-4.347826086956507,-2.608695652173898,-1.7391304347826098,-2.608695652173898,-4.347826086956507,-4.347826086956507,-7.826086956521728,-6.956521739130417,-8.695652173913038,-6.0869565217391175,-6.0869565217391175,-5.217391304347807,-6.0869565217391175,-6.956521739130417,-7.826086956521728,-9.565217391304337,-11.304347826086946,-14.782608695652167,-12.173913043478258,-11.304347826086946,-10.434782608695647,-8.695652173913038,-8.695652173913038,-8.695652173913038,-9.565217391304337,-10.434782608695647,-10.434782608695647,-10.434782608695647,-7.826086956521728,-8.695652173913038,-9.565217391304337,-6.956521739130417,-6.0869565217391175,-6.0869565217391175,-7.826086956521728,-6.956521739130417,-6.0869565217391175,-6.0869565217391175,-5.217391304347807
2005-02-17,000002.SZ,20050217,1.15,1.15,1.11,1.13,1.15,-0.02000000000000001,-1.74,135063.79,81718.7053,28.625,1.12,-1.7857142857142905,0.0,0.8928571428571175,0.0,-1.7857142857142905,-1.7857142857142905,-5.35714285714286,-4.464285714285721,-6.25,-3.57142857142857,-3.57142857142857,-2.67857142857143,-3.57142857142857,-4.464285714285721,-5.35714285714286,-7.142857142857151,-8.92857142857143,-12.50000000000001,-9.82142857142858,-8.92857142857143,-8.03571428571429,-6.25,-6.25,-6.25,-7.142857142857151,-8.03571428571429,-8.03571428571429,-8.03571428571429,-5.35714285714286,-6.25,-7.142857142857151,-4.464285714285721,-3.57142857142857,-3.57142857142857,-5.35714285714286,-4.464285714285721,-3.57142857142857,-3.57142857142857,-2.67857142857143,-2.67857142857143
2005-02-18,000002.SZ,20050218,1.12,1.14,1.09,1.1,1.13,-0.029999999999999805,-2.65,164411.05,97736.5813,28.625,1.1,1.81818181818183,2.7272727272727115,1.81818181818183,0.0,0.0,-3.6363636363636376,-2.7272727272727337,-4.545454545454552,-1.8181818181818188,-1.8181818181818188,-0.909090909090915,-1.8181818181818188,-2.7272727272727337,-3.6363636363636376,-5.454545454545457,-7.272727272727275,-10.909090909090914,-8.18181818181819,-7.272727272727275,-6.363636363636371,-4.545454545454552,-4.545454545454552,-4.545454545454552,-5.454545454545457,-6.363636363636371,-6.363636363636371,-6.363636363636371,-3.6363636363636376,-4.545454545454552,-5.454545454545457,-2.7272727272727337,-1.8181818181818188,-1.8181818181818188,-3.6363636363636376,-2.7272727272727337,-1.8181818181818188,-1.8181818181818188,-0.909090909090915,-0.909090909090915,-0.909090909090915
2005-02-21,000002.SZ,20050221,1.1,1.13,1.1,1.12,1.1,0.02000000000000001,1.82,122814.88,73597.8208,28.625,1.12,0.8928571428571175,0.0,-1.7857142857142905,-1.7857142857142905,-5.35714285714286,-4.464285714285721,-6.25,-3.57142857142857,-3.57142857142857,-2.67857142857143,-3.57142857142857,-4.464285714285721,-5.35714285714286,-7.142857142857151,-8.92857142857143,-12.50000000000001,-9.82142857142858,-8.92857142857143,-8.03571428571429,-6.25,-6.25,-6.25,-7.142857142857151,-8.03571428571429,-8.03571428571429,-8.03571428571429,-5.35714285714286,-6.25,-7.142857142857151,-4.464285714285721,-3.57142857142857,-3.57142857142857,-5.35714285714286,-4.464285714285721,-3.57142857142857,-3.57142857142857,-2.67857142857143,-2.67857142857143,-2.67857142857143,-5.35714285714286
2005-02-22,000002.SZ,20050222,1.12,1.14,1.12,1.13,1.12,0.009999999999999787,0.89,147143.47,89484.6575,28.625,1.13,-0.8849557522123686,-2.65486725663715,-2.65486725663715,-6.194690265486713,-5.309734513274322,-7.079646017699104,-4.424778761061932,-4.424778761061932,-3.539823008849541,-4.424778761061932,-5.309734513274322,-6.194690265486713,-7.964601769911495,-9.734513274336276,-13.27433628318584,-10.619469026548668,-9.734513274336276,-8.849557522123884,-7.079646017699104,-7.079646017699104,-7.079646017699104,-7.964601769911495,-8.849557522123884,-8.849557522123884,-8.849557522123884,-6.194690265486713,-7.079646017699104,-7.964601769911495,-5.309734513274322,-4.424778761061932,-4.424778761061932,-6.194690265486713,-5.309734513274322,-4.424778761061932,-4.424778761061932,-3.539823008849541,-3.539823008849541,-3.539823008849541,-6.194690265486713,-7.964601769911495
2005-02-23,000002.SZ,20050223,1.13,1.14,1.11,1.12,1.13,-0.009999999999999787,-0.88,151508.01,91619.8242,28.625,1.12,-1.7857142857142905,-1.7857142857142905,-5.35714285714286,-4.464285714285721,-6.25,-3.57142857142857,-3.57142857142857,-2.67857142857143,-3.57142857142857,-4.464285714285721,-5.35714285714286,-7.142857142857151,-8.92857142857143,-12.50000000000001,-9.82142857142858,-8.92857142857143,-8.03571428571429,-6.25,-6.25,-6.25,-7.142857142857151,-8.03571428571429,-8.03571428571429,-8.03571428571429,-5.35714285714286,-6.25,-7.142857142857151,-4.464285714285721,-3.57142857142857,-3.57142857142857,-5.35714285714286,-4.464285714285721,-3.57142857142857,-3.57142857142857,-2.67857142857143,-2.67857142857143,-2.67857142857143,-5.35714285714286,-7.142857142857151,-8.92857142857143
2005-02-24,000002.SZ,20050224,1.12,1.12,1.08,1.1,1.12,-0.02000000000000001,-1.79,201786.43,118716.0709,28.625,1.1,0.0,-3.6363636363636376,-2.7272727272727337,-4.545454545454552,-1.8181818181818188,-1.8181818181818188,-0.909090909090915,-1.8181818181818188,-2.7272727272727337,-3.6363636363636376,-5.454545454545457,-7.272727272727275,-10.909090909090914,-8.18181818181819,-7.272727272727275,-6.363636363636371,-4.545454545454552,-4.545454545454552,-4.545454545454552,-5.454545454545457,-6.363636363636371,-6.363636363636371,-6.363636363636371,-3.6363636363636376,-4.545454545454552,-5.454545454545457,-2.7272727272727337,-1.8181818181818188,-1.8181818181818188,-3.6363636363636376,-2.7272727272727337,-1.8181818181818188,-1.8181818181818188,-0.909090909090915,-0.909090909090915,-0.909090909090915,-3.6363636363636376,-5.454545454545457,-7.272727272727275,-2.7272727272727337
